from,to,cost,flow
1827,3332,10.964070752705835,1e-12
910,3331,23.35022031139917,0.56053327
1777,3330,12.400497207196167,1.1237106
3329,486,16.748469505742975,-0.0
490,3328,8.281451326643097,1.6604476
3327,1624,19.46167674986994,2.4983125e-12
3326,1791,8.863706445903054,561.92885
3325,996,8.301892085852362,-0.0
3324,806,21.06221042503683,-0.0
3323,2442,11.737252092147497,-0.0
3322,811,32.0140426021086,-0.0
3321,1589,10.257803943629034,180.58451
3320,1144,7.312980020038869,-0.0
843,3319,12.119074077265477,30.099579
1491,3318,21.285494479710234,2.5356198
3317,2365,24.935816053901693,-0.0
3316,2259,32.74289563293527,79.788602
3315,2042,13.156991662140895,0.0
3314,2154,0.9645765927769188,-0.0
1529,3313,4.540517460263286,201.42446
1741,3312,11.897910529432552,124.33549
3058,3311,4.6479336088424485,2e-12
3310,2011,12.430769719062269,0.0
3309,1940,44.32019209063378,515.37948
3308,1578,6.6081662865860835,-0.0
458,3307,21.835991080029128,36.156753
894,3306,51.30639953113896,4.8359215
3305,40,25.708248027188567,420.30386
3304,1800,6.517826928094425,-0.0
3303,3241,13.323317661107366,340.69424
3302,2146,30.208000257235426,60.318672
3301,3221,25.640220809313803,-0.0
3300,2741,1.9291827160093367,1e-12
3299,1315,10.35741881153901,65.976922
2501,3298,3.98287489299214,1.2027181
3297,1137,27.750487331007342,1.0018653e-12
3296,1360,14.26770342826463,-0.0
3295,1142,52.14590205251793,0.0
3294,2451,23.446626634266362,-0.0
3293,2740,1.3208685712226516,0.0
2045,3292,18.66422496390737,1.0232376
3291,2379,42.92185004739343,-0.0
3290,2114,1.3243208074031472,-0.0
1838,3289,55.96933850853031,65.499072
3288,1701,6.590134806486278,-0.0
3287,3128,29.017829929195976,39.590363
842,3286,5.413788278796695,4416.1882
3285,273,4.778330953128149,5e-12
3284,265,2.2481537073941755,-0.0
3283,2793,6.332963358844474,-0.0
3282,2681,19.835937871474687,16.028918
2974,3281,10.941096319110411,11.459204
2665,3280,5.172659259930689,14.838267
2490,3279,2.2500365197338317,82.783865
3278,2214,33.56163333021575,-0.0
2443,3277,23.003703826330348,4.9737992e-13
3276,3036,39.46625880189895,1.385504
192,3275,20.709333363952148,2.0861356
3274,2070,58.43132684669448,0.0
3273,852,16.34868338250234,144.1105
3272,3170,15.308798957497405,0.0
3271,2350,9.072963575258559,45.627937
3270,1450,6.8155956614938535,-0.0
1158,3269,13.148056625743852,139.85305
3268,4,1.2614337036316654,-0.0
3267,1596,0.2234014590378542,0.76972445
3266,390,5.046554930319915,0.0
3265,2687,15.406597131169294,31.417955
3264,580,0.48793485292238375,-0.0
3263,1253,19.562530283572432,-0.0
395,3262,2.8583720785764277,417.77444
3261,1839,5.538014580583652,6520.1807
3260,2773,13.168885306331996,-0.0
1529,3259,2.886399493065906,115.36409
3258,870,20.24516004298772,-0.0
3257,81,7.825204652586289,-0.0
2575,3256,11.716143035775982,763.76362
3255,2872,3.5170593655833073,-0.0
3254,1959,42.57035058293653,6.2667989
3253,1061,7.221721856833208,-0.0
3252,223,18.716284758377935,35.679075
3251,935,2.917928027927838,-0.0
2148,3250,40.20924682107475,5e-13
1172,3249,7.857562991732968,22.484787
3248,3081,2.345493214734107,277.5594
3247,101,13.910636777832483,0.0
2351,3246,1.3535798414545706,296.70605
3245,1010,8.641360896685638,-0.0
3244,2234,15.456628865157493,0.96215557
2318,3243,15.452886861183737,2.4631182
3242,2332,4.120304153097277,-0.0
3241,2658,24.287425955925226,340.69424
1426,3240,20.79588403499024,1.3378766
3239,566,13.91625043800656,4.2334845
3238,1055,0.6103849324078118,-0.0
215,3237,25.30196980769772,61.635637
3236,1551,1.9305687966649598,-0.0
3235,2641,16.20192474961468,1.0000889e-12
3234,764,16.12023178467734,-0.0
3233,1572,7.670126498085971,0.0
1184,3232,2.121633466853409,5e-13
2292,3231,13.213488238204377,1090.8574
3230,2885,3.8671836724367226,63.88713
3229,518,1.1024051467676887,-0.0
3228,2106,2.328096889372804,0.0
3227,2055,9.631717585375348,227.87692
3226,2689,0.633281331991979,-0.0
3036,3225,18.864372515404803,1.385504
3224,2281,2.1400920952861724,-0.0
3223,325,4.003906152263117,5e-13
3222,1211,27.739590704424348,-0.0
3221,902,33.00281167824585,67.559491
3220,3124,0.7264659741028229,0.0
3219,353,0.9358486992411658,-0.0
3218,1809,26.350068835655666,0.0
3217,13,2.088150442490019,29.249529
297,3216,3.825621991706557,231.25577
3215,1548,47.147099661664754,-0.0
3214,924,32.00126120783324,-0.0
3213,1361,2.455774240018242,-0.0
3212,1418,3.1920721883843868,-0.0
3211,2654,9.888602326778878,22.591413
3210,1637,27.67946911348833,415.37286
1427,3209,12.571805288316321,5e-13
3208,1172,2.654690110899043,-0.0
3207,2066,5.040538241158959,-0.0
3206,1437,9.557206371649173,42.411817
3205,594,4.591465553887607,61.925706
3204,1267,2.601677201986455,-0.0
854,3203,13.610021033733528,5e-13
2280,3202,26.444310445748915,2.3476596
712,3201,2.6533129757879808,36.442595
3200,1532,4.362933933746451,-0.0
3199,2756,5.786832375916455,-0.0
3198,2818,4.040753997029547,-0.0
3197,867,2.747546579228247,-0.0
3196,245,28.48108506414369,-0.0
3195,997,6.45853159491112,-0.0
1197,3194,8.057953116620572,113.85552
3193,2508,20.090662430681256,-0.0
3192,2153,14.991679819199051,-0.0
3191,1291,24.912361189794694,-0.0
3190,2487,2.158952038418625,1.1930729
3189,230,40.87329569591099,1053.3231
3188,756,2.0369363563148917,-0.0
2405,3187,18.363455471007953,1.5e-12
3186,466,38.90074232283936,4600.5357
3185,2111,15.772834196483918,-0.0
1270,3184,4.991159094813355,337.75567
3183,2667,26.732518821274358,77.639158
3182,1299,9.023945929616572,43.951266
3181,2417,25.780032360368608,-0.0
214,3180,4.313981825220544,381.07273
3179,2924,77.29729447351464,-0.0
3178,316,21.844992137427575,-0.0
675,3177,11.941524703815942,0.5437732
3176,1175,3.498046411533608,-0.0
3175,1509,4.628395843107339,0.0
3174,758,5.148860175608017,-0.0
3173,260,23.0716697072213,40.313419
3172,552,7.775267269834511,1147.0819
3171,662,15.614007696785988,-0.0
3170,398,26.85032992519572,0.0
3169,3154,3.766333346125503,-0.0
3168,1376,5.856701557162294,-0.0
1168,3167,6.627720157492547,6.6047741
3166,1259,28.206198892915072,0.0
3165,2531,19.459475362019237,-0.0
3164,3037,2.0959521438391873,0.17160088
3163,2698,55.94917732664505,0.0
3162,1852,6.591945181558229,-0.0
3161,588,15.385937721990103,303.35684
3160,2842,4.647131377232115,-0.0
3159,1970,87.08325900508925,-0.0
1130,3158,5.317379418040225,1.8375973
1358,3157,12.776076323818334,68.398279
3156,1577,16.094329641759245,0.0
3155,1736,14.13186063428789,-0.0
3154,702,2.270937367819105,-0.0
2763,3153,10.090412008489555,59.55666
3152,1319,21.80907692624628,-0.0
422,3151,56.03557148378837,2.5435519
3150,323,15.051691373163083,4.4313857
3149,772,29.703878467378853,0.0
161,3148,36.872983120983136,8.3471865
2785,3147,20.80855685472443,262.50695
1951,3146,0.8791815377163229,118.50217
2137,3145,22.24576873560709,5e-13
3144,2415,26.6544999386606,-0.0
3143,2783,23.882583489238076,-0.0
3142,2622,1.0392310317105904,275.08636
3141,104,15.02360926085608,80.782581
2272,3140,11.982155535541516,4e-12
3139,373,25.33634706976128,-0.0
3138,2574,49.90866066611254,0.0
3137,1037,5.551668044072144,-0.0
2714,3136,70.86210560929311,25.885003
3135,3041,10.338855880638251,-0.0
3134,1404,9.968010619251544,59.461214
3133,727,1.9891152583664757,2.4631182
3132,2359,17.205060596173205,0.0
3131,2522,4.381725934971275,10.198849
3130,5,24.217472836981305,819.37168
580,3129,12.741311077783386,261.64451
3128,2780,14.273036061554155,39.590363
3127,2764,2.6991360081868696,-0.0
3126,1410,1.545876798327801,-0.0
2702,3125,28.40746300980106,5.9067515
3124,1907,2.046446693694399,0.0
3123,3054,5.8548870845868946,67.735752
3122,2028,32.67334263830408,89.047089
3121,2444,24.014578027774093,-0.0
3120,496,6.8007295977681474,-0.0
3119,1455,18.988481491661265,11386.73
3118,968,3.394542659441482,-0.0
3117,284,3.3956994740211885,2.078256
3116,2665,6.091131760953709,41.56512
3115,1244,3.4927849680691763,2629.956
3114,1615,9.157801950065263,9.1260031
3113,668,19.659434359614004,0.0
2765,3112,11.471882349862902,6.2055263
3111,1416,18.813574262833264,33.21361
2936,3110,14.942578245497474,5.3110987
2417,3109,35.908581511037276,2.5003603
262,3108,49.32059877089283,13.304733
3107,1900,5.252185355395148,-0.0
3106,377,18.865550257711437,83.082951
3105,1772,13.027763379412141,0.0
3104,1912,8.962283191539983,0.0
1911,3103,43.543387147775704,11.545867
1275,3102,8.606547553947989,60.174014
382,3101,3.1678937551792687,39.076043
541,3100,26.308823177889742,116.09909
3099,152,25.10253635225844,-0.0
3098,1881,17.109490824977893,-0.0
3086,3097,4.596941417532494,1e-12
3096,1380,11.654855161391692,3.40286
3095,2475,7.123703050089544,-0.0
1273,3094,31.33203743668587,101.11909
3093,393,1.0162545017726767,0.0
3092,508,0.6098595889182229,-0.0
3091,1832,0.4968821318690425,-0.0
927,3090,6.493247605272342,2e-12
3089,206,2.1357189872643056,-0.0
3088,1430,5.191246883735263,-0.0
3087,1950,81.59128365095056,1e-12
802,3086,1.2976895578515826,1e-12
3085,2840,2.161836792952998,0.0
3084,284,12.624337923514938,1.0063506e-12
3083,2053,3.456554168442317,-0.0
3082,335,28.946950038860145,194.29788
643,3081,7.2509921490402505,5e-13
3080,808,13.958172441377247,791.53385
3079,185,4.535244650224086,0.0
3078,2612,0.9296014322092531,26.555494
3077,1188,2.831437943202978,-0.0
1684,3076,3.262145359782085,209.1939
3075,2687,2.444921569333618,-0.0
3074,338,6.769074830253045,-0.0
2185,3073,11.536671664528578,60.135701
24,3072,3.572944139321046,734.04812
3071,1931,11.339340235567688,-0.0
2426,3070,9.186146657351628,349.35192
3069,2326,24.00399928925134,0.0
1100,3068,3.706587630316742,399.02153
23,3067,5.036099801990439,1e-12
2118,3066,3.4915733092863652,2129.9409
818,3065,8.221490764066468,47.912374
3064,1025,1.7620141584987523,3e-12
3063,1162,17.270099648948293,0.0
3062,171,17.012409942813395,118.8139
1432,3061,15.520514683754953,2.6863293
3060,630,39.7542856826304,0.0
3059,2387,1.2850169375246574,-0.0
2376,3058,18.002509390410083,2e-12
3057,2855,3.9846429390502527,9e-12
3056,733,15.840880638560384,10.006418
3055,1111,2.8827931151133703,-0.0
3054,392,17.19836878648212,27.431758
3053,276,10.399923651014067,-0.0
3052,2255,8.318391048090637,-0.0
3051,2338,1.6255041287350704,-0.0
3050,378,6.272290241189234,-0.0
1517,3049,2.7097556066724193,2.2262689
3048,1307,28.129594166113442,-0.0
3047,2586,1.225673771806521,-0.0
631,3046,21.312787058376955,1e-12
3045,1957,1.9377269191110478,-0.0
3044,479,3.4508628198959372,20.436184
3043,2258,8.451880406026376,0.0
3042,2542,34.782161554410294,-0.0
3041,759,14.710435273939991,0.0
3040,887,4.1572098981626135,0.0
3039,1811,30.67861870187119,-0.0
3038,2970,3.912568951059109,0.0
3037,865,3.979908888957126,0.17160088
3036,808,57.13173455379476,0.0
3035,1493,0.7273327741313249,0.0
672,3034,23.020416417343785,2.5e-12
3033,495,29.137596098840678,-0.0
3032,520,19.380095169585353,-0.0
3031,1470,6.9737643509556815,-0.0
3030,1114,3.9981427259861593,0.42334845
1272,3029,1.2336642497862238,38.90947
2192,3028,14.108024080804565,71.928052
1876,3027,24.88113808554439,0.75354708
2369,3026,4.176588777175744,61.518583
2223,3025,19.111267688194907,18.276847
3024,1065,15.70036258763723,1.1755656
3023,1473,9.052086278911641,-0.0
3022,2638,19.82664852159868,-0.0
3021,1238,11.757790563993744,3.8486223
2526,3020,25.574595699800287,4.5e-12
3019,69,8.209602913827153,0.0
3018,1878,2.555167477393666,2039.9629
1136,3017,28.414947566925047,2.9489314
3016,221,3.1266735613606347,-0.0
1961,3015,1.0788045768783292,76.105262
3014,929,4.449684790915425,-0.0
1827,3013,9.127478802106115,31.250813
3012,2226,2.1478860360326864,8.466969
3011,1196,5.592648102551822,-0.0
3010,1963,5.88348774927016,-0.0
3009,406,2.1298120678953176,-0.0
2940,3008,6.000623307971534,29.779652
3007,1031,1.327980967749556,0.0
3006,989,5.637243933920967,36.632744
3005,292,4.306597888450003,-0.0
3004,1112,1.787710882970066,-0.0
3003,2232,14.839357013745591,11.661325
1532,3002,5.862547047809016,36.36948
3001,2184,14.108973193985996,4.6183467
3000,1220,21.6340867136226,-0.0
2999,1981,9.331198122759984,-0.0
1271,2998,6.487933560338911,2.025323
2997,1876,57.15165751687842,186.00998
2996,1566,45.3115035330385,-0.0
2995,2312,10.649551726558087,-0.0
2994,470,1.4970918285734096,0.0
2993,1982,1.9911009903105028,0.0
2992,2196,11.506683151840473,29.645576
94,2991,9.180375641008958,1577.9461
2990,290,2.4053221250320713,-0.0
2989,2552,7.522462804763019,53.18796
2637,2988,3.2025052100389813,572.67261
628,2987,8.789528190360027,339.65285
2986,2509,12.45433267304057,14.826071
2985,1910,29.252798415145243,14.587689
2984,2643,5.487143350139957,117.8833
2983,315,9.0511418366545,-0.0
317,2982,37.84640199394169,1103.9816
2981,1069,6.249739067283564,-0.0
2980,1860,20.519336673804272,8.1039362
2979,141,7.21716208375633,111.39944
90,2978,12.29726362214371,2.2731387
2977,2539,1.309226664482124,-0.0
2976,2947,4.458191374482939,0.0
1849,2975,26.469558931177048,3.7840897
2974,1613,20.273694453827492,-0.0
731,2973,6.7249224483290275,5.9120396
2810,2972,10.006475570791741,82.577558
1895,2971,33.349936448253935,45.038501
2970,1715,1.3226140547538336,-0.0
2969,29,1.0164738173708436,-0.0
2968,1103,17.85860916191703,0.0
1264,2967,3.4937234238533006,2.4166387
589,2966,77.41125305074281,20.105165
362,2965,18.35730242111019,1947.0256
2964,1208,5.731291092842021,-0.0
2963,1029,2.1383858695822666,-0.0
2962,2370,6.022540702542965,-0.0
2961,617,19.577404298116647,0.0
2960,336,1.2178889898713106,0.0
567,2959,27.466627071107713,26.16527
1088,2958,2.1263886327915946,96.326913
2957,1245,2.675172731711223,-0.0
2956,621,20.17466406263788,-0.0
2955,1422,9.319981688430229,656.85095
1894,2954,12.904679037923405,2.1892526
2953,1550,6.614529975457268,-0.0
2952,1787,17.028607974598977,-0.0
2951,1383,2.389604497922248,-0.0
2950,2788,1.1989269758350383,46.991678
1586,2949,5.251356032312409,2349.983
2948,1366,4.290905794534627,1.2700453
585,2947,0.4064978185576324,1.5e-12
2946,2518,8.294825612226278,0.0
2945,489,19.392740738872163,92.539568
2944,2807,17.75317923855368,-0.0
2943,1624,20.6652085385442,-0.0
2942,2039,16.695480210603638,-0.0
1748,2941,16.279143903314168,3.9766134
1575,2940,8.091275483800386,29.779652
1202,2939,46.314253906115404,1e-12
2938,2697,25.078753239353315,-0.0
2937,1649,22.702195125737266,-0.0
2936,1800,26.177660664791492,-0.0
2621,2935,13.190555936581463,203.15677
2934,1338,2.21218719861268,-0.0
414,2933,25.994994847527636,0.65836219
1270,2932,6.633260424219169,340.89148
2931,2884,8.210482932476252,-0.0
2930,408,10.441192342174755,22.51444
2929,1184,12.27060867937348,2.5e-12
2928,249,4.356881257896714,140.32077
2927,1455,18.819837565134577,-0.0
2926,1730,8.250758218468333,0.0
2925,685,3.7597962815777013,157.79351
55,2924,8.275098759624418,44.369242
2923,20,43.52079368405916,-0.0
2683,2922,23.993349856458373,57.851264
2921,2237,30.86332086859706,-0.0
2920,1550,17.22225646727759,0.0
1960,2919,6.624586748160162,160.02756
2274,2918,13.540568954991791,67.053422
2917,445,6.811720686242138,0.0
2916,63,14.844798530567239,-0.0
404,2915,12.762446164880417,5e-13
2914,2168,6.553300864229174,-0.0
1239,2913,27.8551216018977,3e-12
1056,2912,36.629683501224406,60.318672
2911,1442,6.932447292695804,6.5426579
1314,2910,15.640396006644494,6.8321602
1053,2909,7.975229494373699,1.2532678
1519,2908,11.005309959387256,424.36984
2907,344,20.024626876789615,74.028568
2906,2497,1.2663528976925689,-0.0
2905,2295,3.444207007494082,0.0
259,2904,6.929025846531018,9.9831254e-13
2903,2228,5.560467771906612,626.45692
2902,1215,7.7825319131409705,0.0
2901,910,6.41834461908737,-0.0
2900,2073,13.04170724357399,-0.0
2899,2425,17.02676376908658,-0.0
2898,350,24.00440868090959,-0.0
2897,693,7.103567620786129,-0.0
256,2896,13.761833142778752,13.285649
2895,591,2.32288806629098,56.189885
1856,2894,23.540797345056998,0.67687036
2893,2222,14.029166092429772,2e-12
2892,7,24.541305610604187,5e-13
2891,1799,5.844296757410002,0.38486223
2890,12,4.812825512051227,0.0
2889,2390,10.917730458240282,1.1930729
1667,2888,48.576809168307676,51.200897
2887,609,22.07400832355207,-0.0
2886,1486,11.64978316660236,1e-12
2885,895,0.8608983328984271,0.0
2884,1545,20.954206999929852,-0.0
2883,986,5.993941896442899,-0.0
2882,429,11.034952650099813,-0.0
2881,2441,6.584004311525147,0.96215557
2880,694,19.129945029468715,142.93342
2879,1410,3.3965433487917225,-0.0
811,2878,10.695558458894821,1.7450564
200,2877,39.655487309475134,4.0929505
2876,1970,23.846825619676352,0.0
2875,2583,8.708075984942527,-0.0
2874,1018,24.745373922220878,0.0
2873,901,4.488081584323106,-0.0
1438,2872,4.853321869423752,2e-12
2871,842,1.8346907959643672,-0.0
2870,1720,10.129480451970926,1.5779351
2869,1717,9.618144111213438,2e-12
2868,2061,6.781415448417568,0.0
2867,2152,9.343538152389993,-0.0
2866,2489,41.713205966197506,794.53376
2865,2279,5.2717197348973235,315.7575
2864,1436,23.078824385699935,106.22197
2863,1241,4.25856139714336,0.0
2862,1861,4.8537532774976135,-0.0
617,2861,39.714808169965735,1316.0959
2860,2684,12.71256110287712,-0.0
2859,543,15.912549454055977,0.0
2858,331,6.980621257875987,-0.0
1387,2857,3.0778942239355183,1.1930729
2856,2275,6.831220753980455,64.953115
2855,2049,5.676151607122254,9e-12
2854,1421,7.268307830160534,40.303994
2853,523,47.926450344616434,-0.0
2852,1011,2.831478654262765,-0.0
1536,2851,35.094561159036324,2.3082337
2850,1520,6.069222647415917,-0.0
2849,2118,6.332275444633958,-0.0
1091,2848,19.49318816968172,264.40271
2516,2847,2.1137505136193746,177.09932
2846,2284,5.8691768976779155,3e-12
2845,1658,26.255613728992802,-0.0
2844,2805,24.830811438498568,-0.0
2843,1119,2.0402744394052394,135.53871
2842,2289,13.612471167482521,-0.0
2841,2145,26.378989648558658,-0.0
2840,632,5.37000043331052,-0.0
2839,2136,18.39952404749232,0.0
2838,199,44.46958052916658,3337.0142
2837,201,16.443648180046054,-0.0
1498,2836,7.632901427805964,5.8908874
2835,899,26.821080110827047,-0.0
320,2834,27.573271632305918,0.002644025
2833,1510,7.211455740363586,230.35239
2832,2198,15.855189801882904,0.0
2831,861,5.049915012812269,0.0
2830,1060,12.408968441968717,-0.0
2050,2829,13.976841921541451,213.22874
2828,668,21.2899973705782,0.0
2827,76,33.60284750365106,1056.5361
2802,2826,4.254723178581279,114.90932
2825,777,3.36022026517403,-0.0
2824,2366,7.384454490452241,-0.0
1727,2823,17.27078880572915,1.6075671
1084,2822,6.925154688185908,89.181443
2821,1933,3.5864829118108923,-0.0
2820,1020,13.52482533637184,-0.0
2819,1992,3.349709570392291,-0.0
2818,807,66.50014895242535,-0.0
2817,1045,98.96555208995147,102.80325
2816,13,1.372976365668936,-0.0
2815,1861,15.155129773675494,0.0
1563,2814,1.2193297510320813,4.5474735e-13
2561,2813,7.411070902007829,294.90652
2812,557,6.990540178398067,-0.0
756,2811,2.8900502457048147,167.70521
2810,585,11.110112883802298,5e-13
191,2809,30.482278863798395,68.085658
2808,734,11.911736066384261,-0.0
2807,1196,7.797130259733878,1.5e-12
2806,1794,1.7356962101645925,9.3045538e-13
2805,673,11.227746972000414,-0.0
80,2804,12.565152861132544,34.97168
2803,1550,11.939193035500825,0.38486223
298,2802,5.810249021408912,294.65277
2801,1867,19.87228400076107,-0.0
2800,2000,10.881094061775952,-0.0
2799,756,1.5691718757468693,-0.0
2798,2063,10.73722933056459,32.684292
2797,2129,3.5380624897405593,-0.0
2796,570,2.4089413446805117,-0.0
2795,1390,2.3902846684214203,0.0
2794,2,8.766332149317147,0.0
2793,1208,11.40771057522421,-0.0
2792,92,18.450052715826462,1e-12
562,2791,21.093509760631697,9.9924517e-13
498,2790,22.777719274541596,14.134957
2789,1914,2.6200299557135724,-0.0
2788,2079,8.064698564066088,46.991678
2787,614,1.4168413114937082,-0.0
2786,185,3.8187240088909093,0.0
973,2785,0.5499615460304741,319.24271
2784,1996,23.36605405362557,98.057226
2783,87,9.711637150894061,0.0
2782,975,2.272214780400959,0.0
2781,2532,10.439200433879812,3e-12
2780,877,19.606277529580165,221.52021
2779,1882,7.770779490626378,358.2976
2778,2497,2.285063549923863,0.0
2777,2748,0.45405073143116675,-0.0
2776,909,32.375653734449294,-0.0
2775,1689,22.1052730208056,0.0
2774,2383,6.00393214102037,-0.0
2773,1422,20.207609074943676,0.0
2772,2253,13.64451443625135,-0.0
2771,637,2.427514875374506,26.961581
2770,695,7.28000767118679,-0.0
2769,2310,1.6747823899713237,0.0
2768,1371,17.086467383549568,-0.0
2767,1437,7.7744881400234345,-0.0
2766,451,7.986414481374344,2.6940356
12,2765,5.400118933352343,25.559788
1281,2764,2.6783489524261777,666.59475
394,2763,11.363632802327068,59.55666
2762,2023,14.606311771255545,1180.6642
2761,879,9.144002595866136,15.009627
2760,816,42.51063479545502,967.55776
2759,1916,1.5267494819190386,4.5e-12
2758,1508,11.953130304933419,0.0
49,2757,32.73397156495612,2e-12
2756,1167,12.463862012706187,-0.0
2755,2100,9.446778219274577,1e-12
2754,2744,2.2480183375333165,-0.0
2753,622,5.725521310102565,-0.0
2752,1917,22.522411304289655,-0.0
2751,123,4.226597191219277,0.0
2750,2486,3.829555820854867,-0.0
1520,2749,4.029721781534882,33.933363
2748,569,11.788437480016317,-0.0
1278,2747,9.985023934105882,187.97166
1133,2746,10.630943207966393,4.8200573
2745,2265,2.1148511199545603,-0.0
1630,2744,9.949709693738821,3.831192
2743,2685,4.0916444779791465,135.93334
2742,1122,6.5420943378756915,-0.0
1725,2741,3.4541175062483016,1102.7798
1054,2740,8.703795756374058,35.522784
2739,614,1.740857215782944,-0.0
2738,2160,44.61483419442052,146.81806
2737,1435,4.231725641955015,0.0
2736,738,14.242859905422549,94.925379
503,2735,10.149037801292256,22.170148
2734,58,4.721090047294526,-0.0
2733,2051,42.59060560043188,367.22254
2732,1086,1.829297224839418,-0.0
2731,1933,1.3796276427140408,646.89126
2730,215,30.69957795803163,38.678654
832,2729,24.436971958694816,9.045209
2352,2728,1.1177309636219475,1e-12
2727,644,2.1789604948023866,-0.0
2726,2605,12.05030018118597,-0.0
2725,1071,7.531844046898032,-0.0
2265,2724,3.022188697637457,20.45682
1106,2723,8.069950163969102,2e-12
2722,1998,3.5200353737370578,1e-12
1929,2721,10.832504663033761,882.74314
2720,69,14.367424608212122,-0.0
2719,1419,19.422074866814405,-0.0
2718,591,1.6574552608985584,1590.1197
66,2717,5.530401884146686,36.044467
2716,641,38.739157789994294,-0.0
2715,60,23.884669628683675,-0.0
202,2714,22.37833990501985,25.885003
2713,1933,6.556829791766069,-0.0
2712,1992,6.571491755224243,-0.0
2711,961,2.9384049872924116,-0.0
2710,2073,20.685279009585752,-0.0
80,2709,12.86545225319495,35.802741
2708,707,0.19165989103907946,-0.0
2707,1356,1.9085685878844334,3.5411229e-12
2706,405,3.680784298830546,-0.0
2705,443,33.03186070867331,0.0
2704,2070,120.0993592997139,492.02636
2703,1116,1.4992811237879942,0.0
1407,2702,9.667352786782658,5.9067515
2701,677,21.496161179375925,93.107247
2700,698,9.780887840235941,-0.0
2699,513,16.070822726163026,-0.0
1549,2698,55.098706819055494,98.821776
2697,830,19.855126386065066,-0.0
1395,2696,15.997362048465115,21.858153
2695,903,9.673288416138426,-0.0
2640,2694,18.393908280182803,7.977023
1917,2693,4.849911654341471,0.4785685
2692,834,2.9969116138593352,-0.0
2621,2691,11.738637310529304,9.105635
2690,824,14.19262481337263,255.49792
2689,534,0.7882331593098563,-0.0
2688,1983,59.82380410155405,43.767003
2687,2367,9.825962246429235,8.9410999
2686,1754,24.899113899612228,-0.0
2562,2685,7.1751305790106485,2392.1242
1498,2684,15.139741694844208,218.73753
1819,2683,38.77422824188477,57.851264
2682,221,7.903524660682927,25.279192
2681,1773,19.577290762630337,96.157234
2680,1022,21.292502686864495,0.0
2679,1622,5.33044118515514,0.0
2678,542,11.378116028331752,0.0
2677,95,1.4502793843131299,0.0
2676,2628,9.463382758654449,-0.0
2675,1379,5.8813126824061355,-0.0
2674,403,20.501085344195463,-0.0
2673,810,14.269787106672826,-0.0
2672,1201,3.8258591205717285,1e-12
2671,1708,10.87832767521061,-0.0
2670,2308,25.22393803554345,0.0
2669,2302,23.912584572206317,-0.0
2668,109,5.111392816928153,0.57729334
2667,691,22.719729049029084,20.105165
2666,28,112.47602495326973,65.643425
2665,1120,7.607748283908653,26.726853
2664,508,4.180360360354261,206.87581
2663,7,21.754581690796265,380.8351
2662,514,1.9338749211594888,0.0
2661,1730,5.026689206393643,-0.0
2660,1180,11.077125209237556,-0.0
2415,2659,25.534403810377608,49.890105
2658,971,14.807728542499733,535.70393
2657,2337,13.22609796207863,103.56643
2656,232,18.470200386839007,-0.0
2655,736,5.388390016956234,1.2315591
2654,277,9.669316121489505,22.591413
2653,440,2.1484469887050484,-0.0
2652,1885,3.3947536035079904,1820.9359
2651,2187,1.8617137446906844,-0.0
2650,835,2.138960847678393,-0.0
2094,2649,27.95735272109815,828.59534
905,2648,14.650555688803156,349.64781
2647,1567,81.744445473823,-0.0
2646,1392,2.7963519170811866,0.0
2645,945,5.91441171393055,-0.0
615,2644,15.165234675719477,7.8553978
2643,1457,6.335754867844546,-0.0
2642,892,13.953490950344424,0.0
2163,2641,17.635173807445387,0.53938107
63,2640,29.95593895606691,7.977023
2639,381,19.85219934771693,-0.0
2638,455,22.915640928604862,-0.0
2637,2006,3.7409470651053223,-0.0
2636,2436,31.049793164481187,1e-12
2635,513,11.637517180105279,0.0
2634,494,4.230698909840318,289.37791
875,2633,38.17595435535544,1.5256023
2632,1840,2.264635234297339,1.5e-12
2631,1726,12.067727452716781,-0.0
2630,614,3.1521471117046422,-0.0
2629,429,12.802124219112327,46.183467
2623,2628,12.906209983963501,1.4992452e-12
2021,2627,11.055912941816333,5977.9099
2626,2113,13.894814110388408,0.0
2625,2200,18.590114559327297,-0.0
30,2624,1.0204007712124632,1.9895197e-12
472,2623,5.205948089793708,1.4992452e-12
2622,2560,4.049033453648827,0.0
2311,2621,13.6564478401376,212.2624
2620,429,9.008806941638593,26.90187
1495,2619,24.137992864964637,328.66789
1179,2618,2.7688935147616007,1e-12
2617,383,18.629664637256578,-0.0
2616,506,13.824576327157425,-0.0
2615,2133,5.678358283467378,69.538173
2426,2614,6.104964387613296,5.3928344
2419,2613,3.581368448010287,31.177905
2612,891,1.6452305835464645,498.98726
2611,1904,9.110759766711297,-0.0
631,2610,4.159927924561968,0.39660373
2609,2601,13.917672221271078,367.82614
880,2608,6.964454566822097,6.9670055
2607,1746,38.174061175405264,2556.9087
2606,1473,22.943506472057027,20.155401
2605,87,26.720207821952425,5.0093263e-13
2604,1810,18.90052371105084,156.20123
2603,929,1.5572439792928032,-0.0
2602,860,32.165070820046886,-0.0
2004,2601,40.880061090053275,5e-13
176,2600,12.587183294982994,461.07094
2599,615,18.29240507527649,7.8553978
2598,1800,31.21031798628272,40.410534
2597,1370,4.066697671185526,-0.0
2596,747,2.0365132605755774,-0.0
2595,82,24.625381233344015,-0.0
2594,1051,20.569332879035287,648.73341
