node,inflow,supply,demand,outflow,lhs = inflow + supply,rhs = demand + outflow,constraint_ok
9216,9.74991414,0.0,5.13998432,4.6099299,9.74991414,9.74991422,True
9217,15.526204,0.0,6.699958985,8.8262448,15.526204,15.526203785,True
9218,9.3889323,0.0,0.378095554,9.0108367,9.3889323,9.388932254,True
9219,94.079692,0.0,94.07969242,0.0,94.079692,94.07969242,True
9220,35.842401,0.0,35.84240094,0.0,35.842401,35.84240094,True
9221,19.397056,0.0,3.870852389,15.526204,19.397056,19.397056389,True
9222,78.527538,0.0,78.52753822,0.0,78.527538,78.52753822,True
9223,0.28291066,0.0,0.28291066,0.0,0.28291066,0.28291066,True
9224,4.4234536,0.0,4.423453584,0.0,4.4234536,4.423453584,True
9225,1309.9318799999999,0.0,1286.844253,23.087624599999998,1309.9318799999999,1309.9318776,True
9226,14.515696,0.0,14.51569646,0.0,14.515696,14.51569646,True
9227,211.09693,0.0,9.870144787,201.22679,211.09693,211.09693478699998,True
9228,28.479805,0.0,8.934159988,19.545645,28.479805,28.479804987999998,True
9229,215.13798,0.0,37.32305486,177.81493,215.13798,215.13798486000002,True
9230,8.5719286,0.0,8.571928582,0.0,8.5719286,8.571928582,True
9231,196.363793,0.0,196.363794,0.0,196.363793,196.363794,True
9232,95.9076673,0.0,5.763974186,90.143693,95.9076673,95.907667186,True
9233,12.456001,0.0,12.4560011,0.0,12.456001,12.4560011,True
9234,3.9766134,0.0,3.976613383,0.0,3.9766134,3.976613383,True
9235,10.179496,0.0,10.17949569,0.0,10.179496,10.17949569,True
9236,11.1610045,0.0,5.002495027,6.1585095,11.1610045,11.161004527,True
9237,104.50773,0.0,4.629687522,99.878039,104.50773,104.507726522,True
9238,4.6667039,0.0,4.66670387,0.0,4.6667039,4.66670387,True
9239,34.324145,0.0,2.329385898,31.994759,34.324145,34.324144898,True
9240,99.878039,0.0,99.87803893,0.0,99.878039,99.87803893,True
9241,35.189327,0.0,35.18932681,0.0,35.189327,35.18932681,True
9242,1490.3363214,0.0,1490.336338,0.0,1490.3363214,1490.336338,True
9243,16.102111,0.0,16.10211137,0.0,16.102111,16.10211137,True
9244,55.201950999999994,0.0,55.20195094,0.0,55.201950999999994,55.20195094,True
9245,13.836182,0.0,13.83618207,0.0,13.836182,13.83618207,True
9246,71.790563,0.0,71.79056288,0.0,71.790563,71.79056288,True
9247,37.8412834,0.0,37.84128374,0.0,37.8412834,37.84128374,True
9248,2.5911444,0.0,2.591144359,0.0,2.5911444,2.591144359,True
9249,29.205899,0.0,29.20589856,0.0,29.205899,29.20589856,True
9250,298.83562,0.0,1.171303011,297.66432,298.83562,298.835623011,True
9251,23.899944,0.0,9.312255542,14.587689,23.899944,23.899944542,True
9252,25.522772,0.0,1.306148279,24.216624000000003,25.522772,25.522772279,True
9253,123.29352,0.0,0.491788623,122.80173,123.29352,123.29351862300001,True
9254,2.1390161,0.0,0.528804971,1.61021116,2.1390161,2.139016131,True
9255,0.9994414,0.0,0.999441395,0.0,0.9994414,0.999441395,True
9256,1.1818791,0.0,1.181879111,0.0,1.1818791,1.181879111,True
9257,98.062895,0.0,89.28607535,8.77682,98.062895,98.06289535,True
9258,26.313335,0.0,26.31333536,0.0,26.313335,26.31333536,True
9259,10.737656,0.0,3.67519455,7.0624616,10.737656,10.73765615,True
9260,132.32797,0.0,9.967973706,122.36,132.32797,132.327973706,True
9261,13.518543,0.0,2.538263862,10.980279,13.518543,13.518542862,True
9262,23.849104,0.0,23.8491042,0.0,23.849104,23.8491042,True
9263,7.6306557,0.0,2.250065152,5.3805906,7.6306557,7.630655751999999,True
9264,5.3805906,0.0,5.380590581,0.0,5.3805906,5.380590581,True
9265,23.15637,0.0,23.15636969,0.0,23.15637,23.15636969,True
9266,177.601789,0.0,177.6017936,0.0,177.601789,177.6017936,True
9267,5.2589654,0.0,5.258965438,0.0,5.2589654,5.258965438,True
9268,38.48907,0.0,38.48906983,0.0,38.48907,38.48906983,True
9269,22.891967,0.0,22.8919672,3.5527137e-15,22.891967,22.891967200000003,True
9270,1.0814062,0.0,1.081406166,0.0,1.0814062,1.081406166,True
9271,17.865676000000004,0.0,17.86567595,0.0,17.865676000000004,17.86567595,True
9272,0.81700368,0.0,0.81700368,0.0,0.81700368,0.81700368,True
9273,87.979505,0.0,2.088779636,85.890725,87.979505,87.979504636,True
9274,9.6930911,0.0,4.370573087,5.322518,9.6930911,9.693091086999999,True
9275,87.223736,0.0,69.35806002,17.865676,87.223736,87.22373601999999,True
9276,2.0121029,0.0,2.012102915,0.0,2.0121029,2.012102915,True
9277,115.52482,0.0,52.33847202,63.186349,115.52482,115.52482101999999,True
9278,48.642125500000006,0.0,48.64212527,0.0,48.642125500000006,48.64212527,True
9279,63.186349,0.0,4.555654826,58.630694,63.186349,63.186348826,True
9280,10.37251,0.0,10.37250951,0.0,10.37251,10.37250951,True
9281,11.459204,0.0,11.45920372,0.0,11.459204,11.45920372,True
9282,33.494507,0.0,22.03530315,11.459204,33.494507,33.494507150000004,True
9283,17.787703,0.0,2.628160707,15.159542,17.787703,17.787702707,True
9284,30.969463,0.0,30.96946314,0.0,30.969463,30.96946314,True
9285,89.134092,0.0,0.888392352,88.245699,89.134092,89.134091352,True
9286,3.0036122,0.0,3.003612236,0.0,3.0036122,3.003612236,True
9287,0.4891446,0.0,0.489144598,0.0,0.4891446,0.489144598,True
9288,3.40286,0.0,0.922764675,2.4800953,3.40286,3.402859975,True
9289,2.5356198,0.0,2.535619837,0.0,2.5356198,2.535619837,True
9290,31.672735,0.0,0.589617543,31.083118,31.672735,31.672735542999998,True
9291,66.933489,0.0,66.93348922,0.0,66.933489,66.93348922,True
9292,2.5223997,0.0,2.522399712,0.0,2.5223997,2.522399712,True
9293,32.101067,0.0,0.428332027,31.672735,32.101067,32.101067027,True
9294,6.2055263,0.0,6.205526336,0.0,6.2055263,6.205526336,True
9295,15.159542,0.0,0.92012065,14.239421000000002,15.159542,15.159541650000001,True
9296,16.818642,0.0,16.81864211,0.0,16.818642,16.81864211,True
9297,2.4800953,0.0,2.480095315,0.0,2.4800953,2.480095315,True
9298,241.89655,0.0,241.896546,0.0,241.89655,241.896546,True
9299,47.642684,0.0,47.64268388,0.0,47.642684,47.64268388,True
9300,4.8652699,0.0,0.309350908,4.555919,4.8652699,4.865269908,True
9301,33.367555,0.0,1.266487906,32.101067,33.367555,33.367554906,True
9302,19.0501988,0.0,12.48244134,6.5677577,19.0501988,19.05019904,True
9303,22.091091669999997,0.0,4.037425955,18.0536659,22.091091669999997,22.091091855,True
9304,6.5677577,0.0,6.567757742,0.0,6.5677577,6.567757742,True
9305,22.458347,0.0,22.45834712,0.0,22.458347,22.45834712,True
9306,30.472386,0.0,30.47238646,0.0,30.472386,30.47238646,True
9307,106.95345,0.0,104.4786422,2.4748073,106.95345,106.95344949999999,True
9308,143.32994,0.0,89.49230929,53.837634,143.32994,143.32994329,True
9309,2.4748073,0.0,2.474807265,0.0,2.4748073,2.474807265,True
9310,18.013741,0.0,18.01374134,0.0,18.013741,18.01374134,True
9311,13.188396000001,0.0,13.18839598,0.0,13.188396000001,13.18839598,True
9312,36.474323,0.0,36.47432289,1e-12,36.474323,36.474322890001005,True
9313,53.837634,0.0,53.83763411,7.1054274e-15,53.837634,53.83763411000001,True
9314,51.624585,0.0,16.87681065,34.747775,51.624585,51.62458565,True
9315,38.7154536,0.0,8.841619118,29.8738341,38.7154536,38.715453218,True
9316,3.3050311,0.0,0.399247753,2.9057833399999997,3.3050311,3.3050310929999998,True
9317,140.19942,0.0,140.199418,0.0,140.19942,140.199418,True
9318,34.747775,0.0,34.74777465,0.0,34.747775,34.74777465,True
9319,79.717349,0.0,79.7173494,0.0,79.717349,79.7173494,True
9320,5.3250661,0.0,5.32506606,0.0,5.3250661,5.32506606,True
9321,2.6889733,0.0,2.688973278,0.0,2.6889733,2.688973278,True
9322,104.02651,0.0,24.30916452,79.717349,104.02651,104.02651352,True
9323,1.7344803310015,0.0,1.734480305,0.0,1.7344803310015,1.734480305,True
9324,6.7292952,0.0,6.649722512,0.079572731,6.7292952,6.729295243,True
9325,12.204819,0.0,12.20481873,0.0,12.204819,12.20481873,True
9326,0.980933220001,0.0,0.415111902,0.56582132,0.980933220001,0.980933222,True
9327,119.1239,0.0,119.1238959,0.0,119.1239,119.1238959,True
9328,321.58416,0.0,5.787770409,315.79639,321.58416,321.584160409,True
9329,119.65799,0.0,119.6579889,0.0,119.65799,119.6579889,True
9330,98.513722,0.0,98.5137221,0.0,98.513722,98.5137221,True
9331,2.6651771,0.0,2.665177055,0.0,2.6651771,2.665177055,True
9332,323.28427,0.0,1.700107982,321.58416,323.28427,323.284267982,True
9333,7.6412318,0.0,7.641231833,0.0,7.6412318,7.641231833,True
9334,1489.5749,0.0,1489.574859,0.0,1489.5749,1489.574859,True
9335,297.66432,0.0,7.961158841,289.70316,297.66432,297.664318841,True
9336,20.340483,0.0,20.34048322,0.0,20.340483,20.34048322,True
9337,90.171824,0.0,90.17182368,1.0231815e-12,90.171824,90.17182368000103,True
9338,289.70316,0.0,289.7031594,0.0,289.70316,289.7031594,True
9339,0.56053327,0.0,0.560533269,0.0,0.56053327,0.560533269,True
9340,5.0051391,0.0,5.005139052,0.0,5.0051391,5.005139052,True
9341,0.81171563,0.0,0.811715631,0.0,0.81171563,0.811715631,True
9342,58.263732,0.0,58.26373172,0.0,58.263732,58.26373172,True
9343,945.2986,0.0,5.444047178,939.85455,945.2986,945.298597178,True
9344,0.56582132,0.0,0.565821319,0.0,0.56582132,0.565821319,True
9345,20.45682,0.0,20.45682031,0.0,20.45682,20.45682031,True
9346,5.7798383,0.0,5.779838335,0.0,5.7798383,5.779838335,True
9347,100.98945,0.0,0.560533269,100.42892,100.98945,100.98945326900001,True
9348,84.294156,0.0,84.29415643,0.0,84.294156,84.29415643,True
9349,29.644807,0.0,29.64480668,0.0,29.644807,29.64480668,True
9350,132.33873,0.0,132.3387321,0.0,132.33873,132.3387321,True
9351,45.426991,0.0,45.42699105,0.0,45.426991,45.42699105,True
9352,67.412058,0.0,67.41205772,0.0,67.412058,67.41205772,True
9353,16.900607,0.0,16.90060688,0.0,16.900607,16.90060688,True
9354,16.51059,0.0,4.31240454,12.198185,16.51059,16.51058954,True
9355,2.5303318,0.0,2.530331787,0.0,2.5303318,2.530331787,True
9356,77.382675,0.0,77.38267545,0.0,77.382675,77.38267545,True
9357,2721.6793,0.0,0.705954636,2720.9734,2721.6793,2721.679354636,True
9358,12.5485419,0.0,12.54854197,0.0,12.5485419,12.54854197,True
9359,17.093621,0.0,17.09362069,0.0,17.093621,17.09362069,True
9360,2724.4397,0.0,2.760361949,2721.6793,2724.4397,2724.439661949,True
9361,1.0972703,0.0,1.097270315,0.0,1.0972703,1.097270315,True
9362,22.320858,0.0,22.32085783,0.0,22.320858,22.32085783,True
9363,377.32614,0.0,210.2634326,167.06271,377.32614,377.3261426,True
9364,4.8094812,0.0,2.371690296,2.4377909,4.8094812,4.809481196,True
9365,2.4377909,0.0,2.437790917,0.0,2.4377909,2.437790917,True
9366,21.829069,0.0,1.166014961,20.663054,21.829069,21.829068960999997,True
9367,20.663054,0.0,1.686887858,18.976166499999998,20.663054,20.663054357999997,True
9368,1.9512903,0.0,1.951290344,0.0,1.9512903,1.951290344,True
9369,0.84344393,0.0,0.843443929,0.0,0.84344393,0.843443929,True
9370,220.13887,0.0,220.1388655,0.0,220.13887,220.1388655,True
9371,18.07191,0.0,18.07190989,0.0,18.07191,18.07190989,True
9372,36.442595,0.0,36.44259459,0.0,36.442595,36.44259459,True
9373,0.9042565,0.0,0.904256501,0.0,0.9042565,0.904256501,True
9374,6.9432093,0.0,6.943209271,0.0,6.9432093,6.943209271,True
9375,5.0791717,0.0,5.079171748,0.0,5.0791717,5.079171748,True
9376,167.06271,0.0,106.591218,60.471492,167.06271,167.06270999999998,True
9377,698.62786,0.0,2.530331787,696.09753,698.62786,698.627861787,True
9378,5.4837076,0.0,5.483707551,0.0,5.4837076,5.483707551,True
9379,16.164214,0.0,0.502364723,15.661848800000001,16.164214,16.164213523,True
9380,94.658734,0.0,79.14359601,15.515138,94.658734,94.65873400999999,True
9381,15.515138,0.0,15.51513785,0.0,15.515138,15.51513785,True
9382,511.76688,0.0,511.766875,0.0,511.76688,511.766875,True
9383,4.6376196,0.0,4.637619597,0.0,4.6376196,4.637619597,True
9384,0.74825903,0.0,0.748259034,0.0,0.74825903,0.748259034,True
9385,60.471492,0.0,6.504301145,53.967191,60.471492,60.471492145,True
9386,0.20887796,0.0,0.208877964,0.0,0.20887796,0.208877964,True
9387,53.967191,0.0,14.61352538,39.353666,53.967191,53.967191379999996,True
9388,10.496779,0.0,10.49677868,0.0,10.496779,10.49677868,True
9389,39.353666000002,0.0,15.32212404,24.031542,39.353666000002,39.35366604,True
9390,12.649015,0.0,12.64901491,2e-12,12.649015,12.649014910002,True
9391,24.031542,0.0,24.03154191,0.0,24.031542,24.03154191,True
9392,3.8444121,0.0,3.84441214,0.0,3.8444121,3.84441214,True
9393,13.200774,0.0,8.757010322,4.4437641,13.200774,13.200774421999999,True
9394,3.075000900001,0.0,3.075000907,0.0,3.075000900001,3.075000907,True
9395,69.275201,0.0,0.470636424,68.804564,69.275201,69.275200424,True
9396,15.993706,0.0,15.99370635,0.0,15.993706,15.99370635,True
9397,245.15724,0.0,8.061631785,237.09561,245.15724,245.157241785,True
9398,22.484787,0.0,22.48478737,0.0,22.484787,22.48478737,True
9399,7.8395337,0.0,7.839533697,0.0,7.8395337,7.839533697,True
9400,87.281905,0.0,87.28190451,0.0,87.281905,87.28190451,True
9401,13.304733,0.0,13.30473307,0.0,13.304733,13.30473307,True
9402,8.2096972,0.0,8.209697177,0.0,8.2096972,8.209697177,True
9403,6.4831489,0.0,6.483148946,0.0,6.4831489,6.483148946,True
9404,2.8158865,0.0,2.815886471,0.0,2.8158865,2.815886471,True
9405,145.9819,0.0,112.4080727,33.573828,145.9819,145.9819007,True
9406,25.612669,0.0,25.61266878,0.0,25.612669,25.61266878,True
9407,40.350463,0.0,29.3909803,10.959483,40.350463,40.3504633,True
9408,82.56232,0.0,82.56232015,0.0,82.56232,82.56232015,True
9409,1.4013332,0.0,1.401333174,0.0,1.4013332,1.401333174,True
9410,7.977023,0.0,7.97702299,0.0,7.977023,7.97702299,True
9411,33.573828,0.0,33.57382762,0.0,33.573828,33.57382762,True
9412,2.4166387,0.0,2.416638718,0.0,2.4166387,2.416638718,True
9413,1.7529885,0.0,0.354299331,1.39868915,1.7529885,1.752988481,True
9414,0.79849551,0.0,0.798495506,0.0,0.79849551,0.798495506,True
9415,10.959483,0.0,10.95948303,0.0,10.959483,10.95948303,True
9416,164.72103,0.0,9.637470599,155.08356,164.72103,164.72103059900002,True
9417,1.0100175,0.0,1.010017495,0.0,1.0100175,1.010017495,True
9418,0.61341377,0.0,0.613413767,0.0,0.61341377,0.613413767,True
9419,9.9415335,0.0,9.941533458,0.0,9.9415335,9.941533458,True
9420,10.314308,0.0,1.586414913,8.7278928,10.314308,10.314307713,True
9421,73.651956,0.0,73.65195638,0.0,73.651956,73.65195638,True
9422,1.0443898000010001,0.0,1.044389818,0.0,1.0443898000010001,1.044389818,True
9423,3.6381782,0.0,3.638178202,0.0,3.6381782,3.638178202,True
9424,8.9410999,0.0,0.687446462,8.2536535,8.9410999,8.941099962000001,True
9425,15.221651,0.0,15.22165109,0.0,15.221651,15.22165109,True
9426,2.6863293,0.0,1.641939435,1.0443898,2.6863293,2.686329235,True
9427,1.7847168,0.0,1.784716778,0.0,1.7847168,1.784716778,True
9428,1.7873608,0.0,1.787360802,0.0,1.7873608,1.787360802,True
9429,12.6410829,0.0,8.696197751,3.9448851,12.6410829,12.641082851,True
9430,8.5031839,0.0,8.503183936,0.0,8.5031839,8.503183936,True
9431,2.2817935,0.0,2.281793451,0.0,2.2817935,2.281793451,True
9432,3.2553982,0.0,2.688973278,0.56642492,3.2553982,3.255398198,True
9433,636.3986,0.0,3.825903966,632.5727,636.3986,636.3986039660001,True
9434,3.9448851,0.0,3.944885085,0.0,3.9448851,3.944885085,True
9435,37.6059652,0.0,37.60596552,0.0,37.6059652,37.60596552,True
9436,9.1039812,0.0,4.640263622,4.4637176,9.1039812,9.103981222,True
9437,1.2083194,0.0,1.208319359,0.0,1.2083194,1.208319359,True
9438,4.574163,0.0,4.574163,0.0,4.574163,4.574163,True
9439,0.29348676,0.0,0.293486759,0.0,0.29348676,0.293486759,True
9440,638.05905,0.0,1.660447609,636.3986,638.05905,638.059047609,True
9441,1.6075671,0.0,1.607567112,0.0,1.6075671,1.607567112,True
9442,2.3029456,0.0,2.302945649,0.0,2.3029456,2.302945649,True
9443,146.247646,0.0,12.73362371,133.51402,146.247646,146.24764370999998,True
9444,0.4151119,0.0,0.415111902,0.0,0.4151119,0.415111902,True
9445,4.5820951,0.0,4.582095075,0.0,4.5820951,4.582095075,True
9446,40.632616,0.0,1.766208604,38.866408,40.632616,40.632616604,True
9447,5.319778,0.0,5.31977801,0.0,5.319778,5.31977801,True
9448,0.60019364,0.0,0.600193642,0.0,0.60019364,0.600193642,True
9449,161.32188,0.0,38.97821442,122.34367,161.32188,161.32188442,True
9450,24.216624,0.0,24.21662365,0.0,24.216624,24.21662365,True
9451,41.772112,0.0,11.89811185,29.874,41.772112,41.77211185,True
9452,3.6646184,0.0,3.66461845,0.0,3.6646184,3.66461845,True
9453,25.438163,0.0,25.43816314,0.0,25.438163,25.43816314,True
9454,485.85423,0.0,4.359996987,481.49424,485.85423,485.854236987,True
9455,517.2479406,0.0,517.2479385,0.0,517.2479406,517.2479385,True
9456,1.3167244,0.0,1.316724378,0.0,1.3167244,1.316724378,True
9457,18.0005213,0.0,18.00052122,0.0,18.0005213,18.00052122,True
9458,45.601497,0.0,45.60149669,0.0,45.601497,45.60149669,True
9459,31.545861,0.0,6.023088621,25.522772,31.545861,31.545860621,True
9460,179.98076,0.0,18.65888341,161.32188,179.98076,179.98076341,True
9461,13.336461700000001,0.0,13.33646137,0.0,13.336461700000001,13.33646137,True
9462,0.25382639,0.0,0.253826386,0.0,0.25382639,0.253826386,True
9463,9.9362454,0.0,9.936245408,0.0,9.9362454,9.936245408,True
9464,1.1263546,0.0,1.126354589,0.0,1.1263546,1.126354589,True
9465,237.62006,0.0,1.73712433,235.88294,237.62006,237.62006433,True
9466,12.321156,0.0,12.32115583,0.0,12.321156,12.32115583,True
9467,122.80173,0.0,91.25587387,31.545861,122.80173,122.80173487,True
9468,2.2421331,0.0,2.242133078,0.0,2.2421331,2.242133078,True
9469,183.57928,0.0,3.598517829,179.98076,183.57928,183.579277829,True
9470,2.5303318,0.0,2.530331787,0.0,2.5303318,2.530331787,True
9471,23.352028,0.0,23.35202753,0.0,23.352028,23.35202753,True
9472,40.754999,0.0,40.75499913,0.0,40.754999,40.75499913,True
9473,7.2790004,0.0,7.279000428,0.0,7.2790004,7.279000428,True
9474,2.9216475,0.0,2.921647466,0.0,2.9216475,2.921647466,True
9475,1.3960451,0.0,1.396045124,0.0,1.3960451,1.396045124,True
9476,3.082933,0.0,3.082932982,0.0,3.082933,3.082932982,True
9477,39.536104,0.0,39.53610367,0.0,39.536104,39.53610367,True
9478,0.63456597,0.0,0.634565965,0.0,0.63456597,0.634565965,True
9479,3.1173053,0.0,1.091982265,2.025323,3.1173053,3.117305265,True
9480,1.2849961,0.0,1.28499608,0.0,1.2849961,1.28499608,True
9481,0.59226157,0.0,0.592261568,0.0,0.59226157,0.592261568,True
9482,0.32257103,0.0,0.322571032,0.0,0.32257103,0.322571032,True
9483,2.763006,0.0,2.763005974,0.0,2.763006,2.763005974,True
9484,1.7265482,0.0,1.726548231,0.0,1.7265482,1.726548231,True
9485,1.2955722,0.0,1.295572179,0.0,1.2955722,1.295572179,True
9486,1.5599747,0.0,1.559974665,0.0,1.5599747,1.559974665,True
9487,21.858153,0.0,4.391725285,17.466428,21.858153,21.858153285,True
9488,17.466428,0.0,1.721260181,15.745168,17.466428,17.466428180999998,True
9489,0.70595464,0.0,0.705954636,0.0,0.70595464,0.705954636,True
9490,15.745168,0.0,6.33243953,9.412728439999999,15.745168,15.745167969999999,True
9491,2.025323,0.0,1.306148279,0.71917476,2.025323,2.025323039,True
9492,0.56846534,0.0,0.568465344,0.0,0.56846534,0.568465344,True
9493,5.6053327,0.0,5.605332694,0.0,5.6053327,5.605332694,True
9494,0.58961754,0.0,0.589617543,0.0,0.58961754,0.589617543,True
9495,1.8587495,0.0,1.858749474,0.0,1.8587495,1.858749474,True
9496,0.71917476,0.0,0.319927008,0.39924775,0.71917476,0.7191747580000001,True
9497,36.177049,0.0,3.492756834,32.684292,36.177049,36.177048834,True
9498,8.8442631,0.0,4.085018402,4.7592447,8.8442631,8.844263102,True
9499,0.28026663,0.0,0.280266635,0.0,0.28026663,0.280266635,True
9500,4.5900272,0.0,4.59002715,0.0,4.5900272,4.59002715,True
9501,1.700108,0.0,1.700107982,1.110223e-16,1.700108,1.700107982,True
9502,12.238619,0.0,1.493874044,10.744745,12.238619,12.238619044,True
9503,4.7592447,0.0,2.538263862,2.2209809,4.7592447,4.759244762,True
9504,38.2639969,0.0,2.617584607,35.64641254,38.2639969,38.263997147,True
9505,10.684504,0.0,10.68450444,0.0,10.684504,10.68450444,True
9506,4.8200573,0.0,4.820057312,0.0,4.8200573,4.820057312,True
9507,3.05120466,0.0,3.051204684,0.0,3.05120466,3.051204684,True
9508,0.39924775,0.0,0.399247753,0.0,0.39924775,0.399247753,True
9509,2.2209809,0.0,2.220980879,0.0,2.2209809,2.220980879,True
9510,0.56846534,0.0,0.568465344,0.0,0.56846534,0.568465344,True
9511,5.6317729,0.0,5.631772943,0.0,5.6317729,5.631772943,True
9512,1.4039772,0.0,1.403977198,0.0,1.4039772,1.403977198,True
9513,0.17186162,0.0,0.171861616,0.0,0.17186162,0.171861616,True
9514,40.525992,0.0,1.713328107,38.812664,40.525992,40.525992107,True
9515,6.7263992,0.0,6.726399233,0.0,6.7263992,6.726399233,True
9516,7.0119539,0.0,7.011953917,0.0,7.0119539,7.011953917,True
9517,131.99111,0.0,2.183964531,129.80714,131.99111,131.991104531,True
9518,216.541108,0.0,16.68379684,199.85731,216.541108,216.54110684,True
9519,1.5388225,0.0,1.538822466,0.0,1.5388225,1.538822466,True
9520,4.7090083,0.0,4.709008268,0.0,4.7090083,4.709008268,True
9521,6.8982608,0.0,6.898260849,0.0,6.8982608,6.898260849,True
9522,1.0285257,0.0,1.028525669,0.0,1.0285257,1.028525669,True
9523,338.37087,0.0,4.04006998,334.3308,338.37087,338.37086998,True
9524,3.0908651,0.0,1.448925621,1.6419394,3.0908651,3.090865021,True
9525,1444.30014,0.0,31.45067566,1412.8494,1444.30014,1444.30007566,True
9526,5.3382862,0.0,2.977171988,2.3611142,5.3382862,5.338286188,True
9527,204.82203270000002,0.0,189.9599658,14.862064000000007,204.82203270000002,204.8220298,True
9528,1540.81609,0.0,91.6419015,1449.1742,1540.81609,1540.8161014999998,True
9529,15.459613,0.0,15.45961333,0.0,15.459613,15.45961333,True
9530,1.1104904,0.0,1.110490439,0.0,1.1104904,1.110490439,True
9531,8.6010129,0.0,8.601012856,0.0,8.6010129,8.601012856,True
9532,0.33314713,0.0,0.333147132,0.0,0.33314713,0.333147132,True
9533,4.790973,0.0,4.790973039,0.0,4.790973,4.790973039,True
9534,14.862064,0.0,14.86206371,0.0,14.862064,14.86206371,True
9535,45.028881,0.0,4.460469932,40.56841079,45.028881,45.028880722000004,True
9536,2.1707444,0.0,2.170744407,0.0,2.1707444,2.170744407,True
9537,2.0993557,0.0,0.404535803,1.6948199,2.0993557,2.099355703,True
9538,0.85930808,0.0,0.859308078,9.9997788e-13,0.85930808,0.859308078001,True
9539,4.2145756,0.0,4.21457562,0.0,4.2145756,4.21457562,True
9540,0.19036979,0.0,0.19036979,0.0,0.19036979,0.19036979,True
9541,0.25911444,0.0,0.259114436,0.0,0.25911444,0.259114436,True
9542,1.6948199,0.0,1.694819933,0.0,1.6948199,1.694819933,True
9543,1.6419394,0.0,1.641939435,0.0,1.6419394,1.641939435,True
9544,4.7142963,0.0,4.714296318,0.0,4.7142963,4.714296318,True
9545,12.114922,0.0,12.11492189,0.0,12.114922,12.11492189,True
9546,8.8518312,0.0,1.74241238,7.1094188,8.8518312,8.85183118,True
9547,1.4330614799999999,0.0,1.433061472,0.0,1.4330614799999999,1.433061472,True
9548,0.68744646,0.0,0.687446462,0.0,0.68744646,0.687446462,True
9549,7.8157375,0.0,7.815737474,0.0,7.8157375,7.815737474,True
9550,1.0047294,0.0,1.004729445,0.0,1.0047294,1.004729445,True
9551,5.8908874,0.0,5.890887379,0.0,5.8908874,5.890887379,True
9552,7.5196067,0.0,7.51960669,0.0,7.5196067,7.51960669,True
9553,2.0834916,0.0,2.083491586,0.0,2.0834916,2.083491586,True
9554,29.465013,0.0,5.811566633,23.653446000000997,29.465013,29.465012633000995,True
9555,2.6731091,0.0,2.673109129,0.0,2.6731091,2.673109129,True
9556,23.653446,0.0,23.65344636,0.0,23.653446,23.65344636,True
9557,0.60812572,0.0,0.608125717,0.0,0.60812572,0.608125717,True
9558,2.0914237,0.0,2.091423661,0.0,2.0914237,2.091423661,True
9559,2.3611142,0.0,2.361114196,0.0,2.3611142,2.361114196,True
9560,9.994414,0.0,9.994413955,0.0,9.994414,9.994413955,True
9561,290.3207,0.0,4.153763048,286.16693,290.3207,290.32069304799995,True
9562,1.1237106,0.0,1.123710564,0.0,1.1237106,1.123710564,True
9563,0.56582132,0.0,0.565821319,0.0,0.56582132,0.565821319,True
9564,26.490485,0.0,26.49048503,0.0,26.490485,26.49048503,True
9565,6.6893829,0.0,6.689382885,0.0,6.6893829,6.689382885,True
9566,4.3732171,0.0,4.373217111,0.0,4.3732171,4.373217111,True
9567,1.6287193,0.0,1.628719311,0.0,1.6287193,1.628719311,True
9568,0.75090306,0.0,0.750903059,0.0,0.75090306,0.750903059,True
9569,5.6767214,0.0,5.676721365,0.0,5.6767214,5.676721365,True
9570,149.8897708,0.0,149.8897691,0.0,149.8897708,149.8897691,True
9571,76.705805,0.0,36.76516562,39.940639,76.705805,76.70580462,True
9572,2.7894462,0.0,2.789446223,0.0,2.7894462,2.789446223,True
9573,650.72071,0.0,13.15666768,637.56404,650.72071,650.72070768,True
9574,2.2659293,0.0,0.806427581,1.4595017,2.2659293,2.265929281,True
9575,65.542393,0.0,65.24131332,0.30107937,65.542393,65.54239269,True
9576,24.578855,0.0,24.57885506,0.0,24.578855,24.57885506,True
9577,1.4595017,0.0,1.45950172,0.0,1.4595017,1.45950172,True
9578,56.293933,0.0,56.2939332,0.0,56.293933,56.2939332,True
9579,39.940639,0.0,22.14899622,17.791643,39.940639,39.94063922,True
9580,2.1099318,0.0,2.109931835,1.0000889e-12,2.1099318,2.109931835001,True
9581,0.41246788,0.0,0.412467877,0.0,0.41246788,0.412467877,True
9582,4.999851,0.0,4.999851002,0.0,4.999851,4.999851002,True
9583,3.400216,0.0,3.400215965,0.0,3.400216,3.400215965,True
9584,0.34372323,0.0,0.343723231,0.0,0.34372323,0.343723231,True
9585,122.78318,0.0,22.17014842,100.61303,122.78318,122.78317842,True
9586,0.41246788,0.0,0.412467877,0.0,0.41246788,0.412467877,True
9587,0.9888653,0.0,0.988865296,0.0,0.9888653,0.988865296,True
9588,1.6736677,0.0,1.673667734,0.0,1.6736677,1.673667734,True
9589,32.328427,0.0,6.937921222,25.390506,32.328427,32.328427222,True
9590,12.791792,0.0,12.79179225,0.0,12.791792,12.79179225,True
9591,218.73753,0.0,4.243659894,214.49387,218.73753,218.73752989399998,True
9592,102.34491,0.0,102.3449141,0.0,102.34491,102.3449141,True
