node,inflow,supply,max_supply,demand,outflow,lhs = inflow + supply,rhs = demand + outflow,flow_balance_ok,supply_ok
515,0.0105744400869138,2.1988387206559856e-09,0.0,0.0,0.010574442287960301,0.01057444228575252,0.010574442287960301,True,True
516,0.0494319572954459,2.228846909140482e-09,0.0,0.0,0.0494319595265275,0.049431959524292815,0.0494319595265275,True,True
517,0.0001924399974609,2.218716979540913e-09,0.0,0.0,0.00019244221839729263,0.00019244221617787952,0.00019244221839729263,True,True
518,2.2332223816404126e-09,2.230991106995309e-09,0.0,0.0,4.466444175568262e-09,4.464213488635722e-09,4.466444175568262e-09,True,True
519,0.015425403842530876,2.207655070788372e-09,0.0,0.0,0.0154254060524153,0.015425406050185947,0.0154254060524153,True,True
520,4.4045434841298175e-09,2.200061893508596e-09,0.0,0.0,6.606805992074273e-09,6.604605377638413e-09,6.606805992074273e-09,True,True
521,0.0679913459470772,2.107231996639739e-09,0.0,0.0,0.0679913480564324,0.0679913480543092,0.0679913480564324,True,True
522,0.014977054580423066,2.2138422741496035e-09,0.0,0.0,0.0149770567964813,0.01497705679426534,0.0149770567964813,True,True
523,6.634638750420263e-09,2.209324581906171e-09,0.0,0.0,8.846171932737887e-09,8.843963332326435e-09,8.846171932737887e-09,True,True
524,0.0386011512470868,2.231812341874481e-09,0.0,0.0,0.03860115348118889,0.03860115347889914,0.03860115348118889,True,True
525,0.0404260681760523,2.2260547518168253e-09,0.0,0.0,0.0404260704043332,0.04042607040210705,0.0404260704043332,True,True
526,0.0028733294979816,2.209026245008004e-09,0.0,0.0,0.0028733317092168,0.002873331707007845,0.0028733317092168,True,True
527,0.0061915347065345,2.211266162080436e-09,0.0,0.0,0.0061915369200112,0.006191536917800662,0.0061915369200112,True,True
528,0.0288713247220898,2.208509044764159e-09,0.0,0.0,0.028871326932811997,0.028871326930598847,0.028871326932811997,True,True
529,0.028830083718359,2.219822887360884e-09,0.0,0.0,0.0288300859404013,0.028830085938181888,0.0288300859404013,True,True
530,0.0015496909147229188,2.2042051514064923e-09,0.0,0.0,0.0015496931211303,0.00154969311892807,0.0015496931211303,True,True
531,0.0368742777691232,2.043580634132286e-09,0.0,0.0,0.0368742798147354,0.03687427981270383,0.0368742798147354,True,True
532,0.0054337418844854,2.2174044768504522e-09,0.0,0.0,0.0054337441041068,0.005433744101889877,0.0054337441041068,True,True
533,0.024477449506426174,2.2109124568744244e-09,0.0,0.0,0.0244774517195492,0.02447745171733863,0.0244774517195492,True,True
534,0.018679716605839797,2.207531109069006e-09,0.0,0.0,0.0186797188155147,0.018679718813370907,0.0186797188155147,True,True
535,0.025944826552545496,2.208943927852342e-09,0.0,0.0,0.0259448287636995,0.025944828761489423,0.0259448287636995,True,True
536,0.0178201526965039,6.822145316685256e-10,0.0,0.0,0.0178201533794007,0.01782015337871843,0.0178201533794007,True,True
537,0.0,2.1529518332918262e-09,0.0,0.0,2.155104987732194e-09,2.1529518332918262e-09,2.155104987732194e-09,True,True
538,0.06170016875111985,2.109842541694702e-09,0.0,0.0,0.061700170863094005,0.06170017086096239,0.061700170863094005,True,True
539,0.0363048660049617,2.0247377287399874e-09,0.0,0.0,0.0363048680317323,0.036304868029699434,0.0363048680317323,True,True
540,0.019036525114391,2.0943715235614677e-09,0.0,0.0,0.019036527210854515,0.019036527208762522,0.019036527210854515,True,True
541,0.0038579985075866,2.1973614632877078e-09,0.0,0.0,0.0038580007071449,0.0038580007049480633,0.0038580007071449,True,True
542,0.000878381954082316,2.17040706489588e-09,0.0,0.0,0.0008783841266599,0.0008783841244893809,0.0008783841266599,True,True
543,0.0185177679852355,2.2036519976094763e-09,0.0,0.0,0.0185177701910879,0.018517770188887495,0.0185177701910879,True,True
544,0.041757557444971734,2.2085749626688107e-09,0.0,0.0,0.0417575596557637,0.041757559653546696,0.0417575596557637,True,True
545,0.0146992536845263,2.210828880696282e-09,0.0,0.0,0.0146992558975719,0.01469925589535518,0.0146992558975719,True,True
546,0.0050196557346406,2.2113532200500557e-09,0.0,0.0,0.0050196579482056,0.00501965794599382,0.0050196579482056,True,True
547,0.0567708253308461,2.164422167305837e-09,0.0,0.0,0.0567708274974351,0.05677082749526827,0.0567708274974351,True,True
548,0.0063067949030582,1.9642996390114604e-09,0.0,0.0,0.006306796869322,0.006306796867357839,0.006306796869322,True,True
549,0.001061070529224765,2.232156103772768e-09,0.0,0.0,0.001061072763613,0.0010610727613808689,0.001061072763613,True,True
550,0.0125792595352455,2.2086375222394824e-09,0.0,0.0,0.0125792617460905,0.012579261743883022,0.0125792617460905,True,True
551,0.0019282246777004,2.103597306991726e-09,0.0,0.0,0.001928226783405265,0.001928226781297707,0.001928226783405265,True,True
552,0.0771381364007198,2.2267629790363957e-09,0.0,0.0,0.0771381386297218,0.07713813862748278,0.0771381386297218,True,True
553,0.0005767909648701143,2.2112091460324203e-09,0.0,0.0,0.0005767931783123,0.0005767931760792604,0.0005767931783123,True,True
554,0.0196302889895352,1.9244532949314687e-09,0.0,0.0,0.019630290915913094,0.019630290913988494,0.019630290915913094,True,True
555,0.0195465874366945,2.119243257688387e-09,0.0,0.0,0.0195465895580474,0.019546589555937757,0.0195465895580474,True,True
556,0.009303455890002192,2.147992662295175e-09,0.0,0.0,0.0093034580401417,0.009303458037994854,0.0093034580401417,True,True
557,0.19298015749109537,2.071878914075342e-09,0.0,0.0,0.1929801595650469,0.1929801595629743,0.1929801595650469,True,True
558,0.1040637547035017,2.142541028751568e-09,0.0,0.0,0.1040637568481671,0.10406375684604273,0.1040637568481671,True,True
559,0.04318952891811276,2.0944164137348e-09,0.0,0.0,0.0431895310146221,0.04318953101252917,0.0431895310146221,True,True
560,0.0197310966443379,2.022008485369241e-09,0.0,0.0,0.0197310986683572,0.019731098666346383,0.0197310986683572,True,True
561,0.0159359960056588,2.169907418137077e-09,0.0,0.0,0.015935998177737998,0.015935998175566218,0.015935998177737998,True,True
562,0.0143215348251795,2.0445123527728152e-09,0.0,0.0,0.0143215368717377,0.014321536869691853,0.0143215368717377,True,True
563,0.024880853108157335,2.1012587466749447e-09,0.0,0.0,0.0248808552115299,0.024880855209416082,0.0248808552115299,True,True
564,0.014609028338080799,2.0213427912595444e-09,0.0,0.0,0.014609030361445098,0.01460903035942359,0.014609030361445098,True,True
565,0.0080890314465239,2.142714206736137e-09,0.0,0.0,0.008089033591381207,0.008089033589238107,0.008089033591381207,True,True
566,0.0001924377764301,2.2188121989848827e-09,0.0,0.0,0.0001924399974609,0.000192439995242299,0.0001924399974609,True,True
567,0.0063198186256738995,2.0418421305437863e-09,0.0,0.0,0.006319820669558199,0.00631982066751603,0.006319820669558199,True,True
568,0.0206457732313413,2.232397832197728e-09,0.0,0.0,0.0206457754660181,0.020645775463739132,0.0206457754660181,True,True
569,0.06828848308722392,2.223206591756548e-09,0.0,0.0,0.06828848531264309,0.06828848531043051,0.06828848531264309,True,True
570,0.0230869273422695,2.167776617902006e-09,0.0,0.0,0.02308692951228685,0.02308692951004612,0.02308692951228685,True,True
571,0.04469416746361923,2.2234511949331434e-09,0.0,0.0,0.0446941696893021,0.04469416968707043,0.0446941696893021,True,True
572,0.0,2.0218318096804434e-09,0.0,0.0,2.023853528456579e-09,2.0218318096804434e-09,2.023853528456579e-09,True,True
573,0.015707915831707078,2.121596065967903e-09,0.0,0.0,0.0157079179554262,0.015707917953303143,0.0157079179554262,True,True
574,0.026122835907481694,2.0535973203734275e-09,0.0,0.0,0.026122837963130578,0.026122837961079014,0.026122837963130578,True,True
575,0.016537115515871403,2.1871154344018403e-09,0.0,0.0,0.016537117705174593,0.016537117702986836,0.016537117705174593,True,True
576,0.0009788533754114,2.104111995319821e-09,0.0,0.0,0.0009788554816302,0.0009788554795233952,0.0009788554816302,True,True
577,0.0,2.1687446283645343e-09,0.0,0.0,2.170913325487836e-09,2.1687446283645343e-09,2.170913325487836e-09,True,True
578,0.020774309275095198,7.26080776692829e-10,0.0,0.0,0.020774310001902,0.020774310001175973,0.020774310001902,True,True
579,0.0909444067691006,2.2217466916124753e-09,0.0,0.0,0.0909444089930816,0.09094440899084728,0.0909444089930816,True,True
580,0.022692195570800516,2.2311259171367093e-09,0.0,0.0,0.022692197804154497,0.022692197801926432,0.022692197804154497,True,True
581,0.02358235650681113,2.2089148450588634e-09,0.0,0.0,0.0235823587179174,0.023582358715725976,0.0235823587179174,True,True
582,0.06338517888120809,2.022603825706051e-09,0.0,0.0,0.0633851809058348,0.06338518090381191,0.0633851809058348,True,True
583,0.0491597991325705,2.2323595685658846e-09,0.0,0.0,0.0491598013671628,0.04915980136493007,0.0491598013671628,True,True
584,0.0015029886470087472,2.142318289012732e-09,0.0,0.0,0.001502990791469,0.001502990789327036,0.001502990791469,True,True
585,0.0066876267152199,2.221670286539763e-09,0.0,0.0,0.0066876289391466,0.006687628936890186,0.0066876289391466,True,True
586,0.0002361935350126,2.157535171140549e-09,0.0,0.0,0.0002361956947051,0.00023619569254777114,0.0002361956947051,True,True
587,0.018025599338564298,2.2127924285412492e-09,0.0,0.0,0.0180256015535713,0.018025601551356726,0.0180256015535713,True,True
588,0.03389274122796311,2.040115214787226e-09,0.0,0.0,0.03389274327011358,0.033892743268078326,0.03389274327011358,True,True
589,0.0009138582712603136,2.141818391902429e-09,0.0,0.0,0.0009138604152203,0.0009138604130787055,0.0009138604152203,True,True
590,0.05347782813582083,2.121569086890456e-09,0.0,0.0,0.05347783025953191,0.05347783025738992,0.05347783025953191,True,True
591,0.11623591803167146,2.2300102344825846e-09,0.0,0.0,0.11623592026389751,0.1162359202616817,0.11623592026389751,True,True
592,0.015748517728573035,2.206788255862914e-09,0.0,0.0,0.0157485199375683,0.01574851993536129,0.0157485199375683,True,True
593,0.007696749578632947,2.15304211617699e-09,0.0,0.0,0.0076967517338283,0.007696751731675063,0.0076967517338283,True,True
594,0.0039352192073528,2.172085356816034e-09,0.0,0.0,0.0039352213816103,0.003935221379438157,0.0039352213816103,True,True
595,0.0063472762977698,6.03324841613512e-10,0.0,0.0,0.006347276901698,0.006347276901094641,0.006347276901698,True,True
596,0.00038001407892555736,2.1991074520853437e-09,0.0,0.0,0.0003800162802314,0.00038001627803300943,0.0003800162802314,True,True
597,0.0043209664445397,2.2084217430816903e-09,0.0,0.0,0.0043209686551733,0.004320968652961443,0.0043209686551733,True,True
598,0.0135796969495286,2.172093706942131e-09,0.0,0.0,0.0135796991238062,0.013579699121622307,0.0135796991238062,True,True
599,0.07065810678865919,2.148981675100413e-09,0.0,0.0,0.0706581089397885,0.07065810893764086,0.0706581089397885,True,True
600,0.06585625099437055,2.231609835934795e-09,0.0,0.0,0.0658562532282157,0.06585625322598039,0.0658562532282157,True,True
601,0.026874554327089697,2.2319792002461943e-09,0.0,0.0,0.0268745565612998,0.026874556559068896,0.0268745565612998,True,True
602,0.050262786647186024,2.2320670856347956e-09,0.0,0.0,0.0502627888814575,0.05026278887925311,0.0502627888814575,True,True
603,0.011539531023078538,2.217096048974451e-09,0.0,0.0,0.011539533242391299,0.011539533240174586,0.011539533242391299,True,True
604,0.000849202774701613,2.208406066677565e-09,0.0,0.0,0.0008492049853118,0.0008492049831076797,0.0008492049853118,True,True
605,0.0004022769091291,2.1260615039540934e-09,0.0,0.0,0.0004022790373167,0.0004022790351906039,0.0004022790373167,True,True
606,1.1067225189824027e-08,2.211218268534233e-09,0.0,0.0,1.3280654666732112e-08,1.3278443458358261e-08,1.3280654666732112e-08,True,True
607,0.074683947249349,2.1780506792555503e-09,0.0,0.0,0.0746839494295795,0.07468394942739968,0.0746839494295795,True,True
608,0.00808384095397511,2.20776498913839e-09,0.0,0.0,0.0080838431641985,0.0080838431617401,0.0080838431641985,True,True
609,0.03988381814691617,2.043241275651768e-09,0.0,0.0,0.039883820192203115,0.039883820190157446,0.039883820192203115,True,True
610,0.047318738114544005,1.889798825097902e-09,0.0,0.0,0.04731874000623261,0.04731874000434283,0.04731874000623261,True,True
611,0.0038060192354973,2.207773271116452e-09,0.0,0.0,0.0038060214454824,0.003806021443270571,0.0038060214454824,True,True
612,0.032206636451582296,2.191232207626008e-09,0.0,0.0,0.0322066386450069,0.032206638642814506,0.0322066386450069,True,True
613,0.005510536172903311,2.2069157144325732e-09,0.0,0.0,0.0055105383820246,0.005510538379819026,0.0055105383820246,True,True
614,0.03302502800582793,2.2323587012654452e-09,0.0,0.0,0.0330250302404315,0.033025030238186634,0.0330250302404315,True,True
615,0.0340193467638265,2.153781188079901e-09,0.0,0.0,0.0340193489197629,0.03401934891760769,0.0340193489197629,True,True
616,0.017210223527802097,2.022454006799769e-09,0.0,0.0,0.0172102255522795,0.017210225550256104,0.0172102255522795,True,True
617,0.0899893787736185,2.0297259847455712e-09,0.0,0.0,0.08998938080536904,0.08998938080334448,0.08998938080536904,True,True
618,2.1754164206885452e-09,2.173240443870233e-09,0.0,0.0,4.350830283413701e-09,4.348656864558778e-09,4.350830283413701e-09,True,True
619,0.001368721793553,2.2079072274515504e-09,0.0,0.0,0.0013687240036728001,0.0013687240014602275,0.0013687240036728001,True,True
620,0.007468688746617643,2.2078852408668834e-09,0.0,0.0,0.0074686909567109,0.007468690954502884,0.0074686909567109,True,True
621,0.0243175500264059,2.171008226925346e-09,0.0,0.0,0.024317552199589598,0.024317552197414126,0.024317552199589598,True,True
622,0.01556490370544735,2.150425489193707e-09,0.0,0.0,0.0155649058580208,0.015564905855872838,0.0155649058580208,True,True
623,0.0401783385117446,2.231879850594533e-09,0.0,0.0,0.0401783407458821,0.04017834074362445,0.0401783407458821,True,True
624,0.0008606216593858,2.105703557505346e-09,0.0,0.0,0.0008606237671946169,0.0008606237650893575,0.0008606237671946169,True,True
625,0.053319175819641476,2.1651442458847102e-09,0.0,0.0,0.0533191779869508,0.05331917798478572,0.0533191779869508,True,True
626,0.040704695308965595,2.194283456063342e-09,0.0,0.0,0.0407046975054391,0.04070469750324905,0.0407046975054391,True,True
627,0.029407450774913,2.1282157218618862e-09,0.0,0.0,0.029407452905257085,0.02940745290312872,0.029407452905257085,True,True
628,0.06029684421185051,2.086343721034827e-09,0.0,0.0,0.0602968463002783,0.060296846298194234,0.0602968463002783,True,True
629,0.0014409588668948003,2.2109728792894277e-09,0.0,0.0,0.0014409610800535,0.0014409610778676797,0.0014409610800535,True,True
630,0.04006424461126858,2.2107196065219703e-09,0.0,0.0,0.0400642468242119,0.04006424682198819,0.0400642468242119,True,True
631,0.0271319325617232,2.099835390954232e-09,0.0,0.0,0.027131934663655127,0.027131934661558593,0.027131934663655127,True,True
632,0.001947737635282511,2.2111600113378276e-09,0.0,0.0,0.001947739848605169,0.0019477398464425224,0.001947739848605169,True,True
633,0.0519125833951735,2.226510241411237e-09,0.0,0.0,0.0519125856239042,0.05191258562168374,0.0519125856239042,True,True
634,0.01754743066073484,2.217592143368969e-09,0.0,0.0,0.0175474328805456,0.017547432878326986,0.0175474328805456,True,True
635,0.0002121162475204836,2.216301878882088e-09,0.0,0.0,0.0002121184660391,0.00021211846382236248,0.0002121184660391,True,True
636,0.11065497530304189,2.0885117931422835e-09,0.0,0.0,0.1106549773936218,0.11065497739155368,0.1106549773936218,True,True
637,0.0650715056187007,2.0542208036336396e-09,0.0,0.0,0.0650715076749759,0.06507150767292151,0.0650715076749759,True,True
638,0.0600615244676835,2.2066545803892676e-09,0.0,0.0,0.0600615266765385,0.06006152667433808,0.0600615266765385,True,True
639,0.024860692885359515,2.20527144652895e-09,0.0,0.0,0.024860695092844,0.024860695090630963,0.024860695092844,True,True
640,0.0055711377349359735,2.1976591191911467e-09,0.0,0.0,0.0055711399347934,0.005571139932595092,0.0055711399347934,True,True
641,6.645003758402057e-09,2.2127710889836487e-09,0.0,0.0,8.859987665033625e-09,8.857774847385706e-09,8.859987665033625e-09,True,True
642,0.014535497487324401,2.211207650976177e-09,0.0,0.0,0.0145354997007488,0.014535499698532052,0.0145354997007488,True,True
643,0.0412341294873102,2.232383097435363e-09,0.0,0.0,0.041234131721954996,0.0412341317196933,0.041234131721954996,True,True
644,0.004423562227480162,2.207864569228402e-09,0.0,0.0,0.0044235644375979,0.004423564435344731,0.0044235644375979,True,True
645,0.0319145512803451,2.2088636771850382e-09,0.0,0.0,0.0319145534914936,0.031914553489208776,0.0319145534914936,True,True
646,0.04981455620285395,2.1961045278607182e-09,0.0,0.0,0.0498145584011547,0.04981455839895848,0.0498145584011547,True,True
647,0.0,2.045518261025809e-09,0.0,0.0,2.0475636552126104e-09,2.045518261025809e-09,2.0475636552126104e-09,True,True
648,0.015597144169163295,2.018959216662873e-09,0.0,0.0,0.0155971461901416,0.015597146188122512,0.0155971461901416,True,True
649,6.6334987809781405e-09,2.208942693582106e-09,0.0,0.0,8.844650482959706e-09,8.842441474560246e-09,8.844650482959706e-09,True,True
650,0.007077956645301934,2.211238730333794e-09,0.0,0.0,0.0070779588587537,0.007077958856540664,0.0070779588587537,True,True
651,0.025004229793916498,2.193012107078753e-09,0.0,0.0,0.0250042319891226,0.025004231986928607,0.0250042319891226,True,True
652,0.043901958337602916,2.2107787639512515e-09,0.0,0.0,0.0439019605505772,0.04390196054838168,0.0439019605505772,True,True
653,0.020355975431372998,2.2323734817355056e-09,0.0,0.0,0.0203559776659714,0.02035597766374648,0.0203559776659714,True,True
654,0.03536127469079389,2.096034414699097e-09,0.0,0.0,0.0353612767889238,0.03536127678682831,0.0353612767889238,True,True
655,0.0208527494174734,2.1724908326756406e-09,0.0,0.0,0.0208527515921216,0.020852751589964233,0.0208527515921216,True,True
656,0.04575961420911899,2.2317474254870513e-09,0.0,0.0,0.04575961644313,0.045759616440866416,0.04575961644313,True,True
657,0.007540774972116082,2.209068331332065e-09,0.0,0.0,0.007540777183393,0.007540777181184413,0.007540777183393,True,True
658,6.596156779965393e-05,2.094511544779907e-09,0.0,0.0,6.596366440512563e-05,6.596366231119871e-05,6.596366440512563e-05,True,True
659,0.019872980692863598,2.2004640937231874e-09,0.0,0.0,0.0198729828955289,0.01987298289332769,0.0198729828955289,True,True
660,0.03179405446710685,2.1357331929857113e-09,0.0,0.0,0.031794056604975,0.03179405660284004,0.031794056604975,True,True
661,0.04226862576831023,2.224324568502772e-09,0.0,0.0,0.0422686279948577,0.042268627992634804,0.0422686279948577,True,True
662,0.007899284394234945,2.206918656634662e-09,0.0,0.0,0.0078992866033611,0.007899286601153601,0.0078992866033611,True,True
663,0.1346717398516373,2.2309118335861313e-09,0.0,0.0,0.1346717420847856,0.13467174208254915,0.1346717420847856,True,True
664,0.0019824477106566065,2.232371714012205e-09,0.0,0.0,0.0019824499452597,0.0019824499430283206,0.0019824499452597,True,True
665,0.0148258110299452,2.2079150990089864e-09,0.0,0.0,0.0148258132396936,0.0148258132378603,0.0148258132396936,True,True
666,0.05506305202130681,2.2203404737570796e-09,0.0,0.0,0.0550630542438672,0.055063054241647286,0.0550630542438672,True,True
667,0.0052119592448166,2.207866394742966e-09,0.0,0.0,0.0052119614548902,0.005211961452682995,0.0052119614548902,True,True
668,0.04060524012958339,2.1803717604166273e-09,0.0,0.0,0.0406052423121356,0.04060524230995515,0.0406052423121356,True,True
669,0.018707875040307798,2.2128255936098308e-09,0.0,0.0,0.0187078772553509,0.01870787725313339,0.0187078772553509,True,True
670,0.0015112961016920964,2.23237795551516e-09,0.0,0.0,0.0015112983362962,0.001511298334070052,0.0015112983362962,True,True
671,0.043092008101812046,2.2268106987349976e-09,0.0,0.0,0.0430920103308567,0.04309201032862275,0.0430920103308567,True,True
672,0.0353609476499858,2.213877316551667e-09,0.0,0.0,0.0353609498660749,0.035360949863863116,0.0353609498660749,True,True
673,0.008567339194553937,2.204757024398884e-09,0.0,0.0,0.0085673414015151,0.008567341399310962,0.0085673414015151,True,True
674,0.07514618241212075,2.1437550587411423e-09,0.0,0.0,0.0751461845580191,0.07514618455587581,0.0751461845580191,True,True
675,0.014490419735334676,2.1992292089937667e-09,0.0,0.0,0.0144904219367606,0.014490421934563884,0.0144904219367606,True,True
676,0.023709041741101607,2.23231653401244e-09,0.0,0.0,0.0237090439756,0.02370904397341814,0.0237090439756,True,True
677,0.059244835611119345,2.0333535922873003e-09,0.0,0.0,0.059244837646504005,0.059244837644472935,0.059244837646504005,True,True
678,0.003422299988226165,2.2174540519005224e-09,0.0,0.0,0.0034223022078944997,0.003422302205680217,0.0034223022078944997,True,True
679,0.028354002957719983,2.2166230119929652e-09,0.0,0.0,0.0283540051765551,0.028354005174342996,0.0283540051765551,True,True
680,0.0305563423950121,2.0994908194013513e-09,0.0,0.0,0.0305563444966025,0.03055634449450292,0.0305563444966025,True,True
681,0.0063094835858814,2.207899399802493e-09,0.0,0.0,0.006309485795917229,0.0063094857937808,0.006309485795917229,True,True
682,0.0499545148994263,2.197017277593642e-09,0.0,0.0,0.0499545170986382,0.04995451709644358,0.0499545170986382,True,True
683,0.0063132872623652,2.222209942406822e-09,0.0,0.0,0.0063132894867976,0.006313289484575142,0.0063132894867976,True,True
684,0.0603573800572648,2.0403773154827203e-09,0.0,0.0,0.060357382099682,0.06035738209764212,0.060357382099682,True,True
685,0.0316822248122399,2.222410011630142e-09,0.0,0.0,0.031682227036874,0.031682227034649915,0.031682227036874,True,True
686,0.0044894172622187,2.0220310694254407e-09,0.0,0.0,0.004489419286273,0.004489419284249769,0.004489419286273,True,True
687,0.020932227480689902,5.78035863781102e-10,0.0,0.0,0.0209322280593038,0.020932228058725764,0.0209322280593038,True,True
688,0.029178985805096123,2.207598598672528e-09,0.0,0.0,0.0291789880149284,0.02917898801269472,0.0291789880149284,True,True
689,0.13471000764647217,2.07974625292279e-09,0.0,0.0,0.1347100097283014,0.13471000972621844,0.1347100097283014,True,True
690,0.004763571332678158,2.2136670228732956e-09,0.0,0.0,0.0047635735485621,0.004763573546345181,0.0047635735485621,True,True
691,0.008504367771428224,2.139436563781927e-09,0.0,0.0,0.0085043699130078,0.008504369910864788,0.0085043699130078,True,True
692,0.0070214238477328,2.210920436024047e-09,0.0,0.0,0.007021426060873691,0.007021426058653237,0.007021426060873691,True,True
693,0.026040345283502166,2.206470529859777e-09,0.0,0.0,0.02604034749218,0.026040347489972696,0.02604034749218,True,True
694,0.0237072172483076,2.0244334443783437e-09,0.0,0.0,0.0237072192747654,0.023707219272741043,0.0237072192747654,True,True
695,0.03490992738331438,2.0799701037390212e-09,0.0,0.0,0.0349099294653649,0.034909929463284486,0.0349099294653649,True,True
696,0.02697300157132694,2.2093626332162836e-09,0.0,0.0,0.0269730037829,0.026973003780689574,0.0269730037829,True,True
697,0.025079103409998298,2.167814044072757e-09,0.0,0.0,0.02507910557993307,0.02507910557781234,0.02507910557993307,True,True
698,0.02080765609421527,2.199717577187778e-09,0.0,0.0,0.0208076582961325,0.020807658293932847,0.0208076582961325,True,True
699,0.0676326344318395,2.1422922727385324e-09,0.0,0.0,0.067632636576274,0.06763263657413178,0.067632636576274,True,True
700,0.07162942928109303,2.232383441973914e-09,0.0,0.0,0.0716294315159752,0.07162943151347648,0.0716294315159752,True,True
701,0.0185491997867749,2.2288987139908183e-09,0.0,0.0,0.0185492020179023,0.018549202015673616,0.0185492020179023,True,True
702,0.026531748638581203,2.211335511259275e-09,0.0,0.0,0.0265317508521451,0.026531750849916713,0.0265317508521451,True,True
703,0.0450915710553183,2.1981907198932914e-09,0.0,0.0,0.045091573255714196,0.04509157325350902,0.045091573255714196,True,True
704,0.07792374033496831,2.1980023337466553e-09,0.0,0.0,0.07792374253515474,0.07792374253297064,0.07792374253515474,True,True
705,0.0126631427000926,2.211227990670666e-09,0.0,0.0,0.0126631449135238,0.012663144911320591,0.0126631449135238,True,True
706,0.008301113233703201,2.170949349094461e-09,0.0,0.0,0.0083011154068235,0.00830111540465255,0.0083011154068235,True,True
707,0.004277625029450907,2.207914512359993e-09,0.0,0.0,0.004277627239417299,0.00427762723736542,0.004277627239417299,True,True
708,0.0052154205939968406,2.044831639203455e-09,0.0,0.0,0.0052154226408517,0.00521542263882848,0.0052154226408517,True,True
709,0.0489800870361448,2.0429137400119524e-09,0.0,0.0,0.0489800890811014,0.04898008907905854,0.0489800890811014,True,True
710,0.0394085789600147,2.2074010965159004e-09,0.0,0.0,0.0394085811696896,0.039408581167415795,0.0394085811696896,True,True
711,0.0188636754132246,2.209195154408365e-09,0.0,0.0,0.0188636776246163,0.018863677622419753,0.0188636776246163,True,True
712,0.07364175610470679,2.0444588835026204e-09,0.0,0.0,0.0736417581512259,0.07364175814916567,0.0736417581512259,True,True
713,0.04059043154152453,2.1371877386163903e-09,0.0,0.0,0.040590433680853896,0.04059043367871227,0.040590433680853896,True,True
714,0.0469370032894452,2.027077131503105e-09,0.0,0.0,0.046937005318545,0.04693700531652233,0.046937005318545,True,True
715,0.014312726181924697,2.151581385522901e-09,0.0,0.0,0.014312728335658,0.014312728333506082,0.014312728335658,True,True
716,0.0431502753751969,2.2323379019585006e-09,0.0,0.0,0.0431502776097916,0.04315027760753481,0.0431502776097916,True,True
717,0.0013126337395525,2.206878834352602e-09,0.0,0.0,0.0013126359486382,0.0013126359464313345,0.0013126359486382,True,True
718,0.0016485183941035,2.207912765907767e-09,0.0,0.0,0.0016485206040444001,0.0016485206020162657,0.0016485206040444001,True,True
719,0.0021312584433504016,2.212476423390325e-09,0.0,0.0,0.0021312606580396,0.002131260655826825,0.0021312606580396,True,True
720,0.05805100239790056,2.022391234456612e-09,0.0,0.0,0.0580510044223233,0.05805100442029179,0.0580510044223233,True,True
721,0.0186291909349321,2.2071316835771703e-09,0.0,0.0,0.0186291931442662,0.018629193142063783,0.0186291931442662,True,True
722,0.06732284183810265,2.207215768133691e-09,0.0,0.0,0.0673228440475273,0.06732284404531842,0.0673228440475273,True,True
723,0.0007997974860875284,2.2235750633115702e-09,0.0,0.0,0.0007997997118853,0.0007997997096625917,0.0007997997118853,True,True
724,0.03325976712450693,2.232274468693158e-09,0.0,0.0,0.033259769359030605,0.0332597693567814,0.033259769359030605,True,True
725,0.0078775462402613,2.199187143842034e-09,0.0,0.0,0.007877548441651899,0.007877548439448443,0.007877548441651899,True,True
726,0.0279707035346251,2.209034292848257e-09,0.0,0.0,0.0279707057458679,0.027970705743659393,0.0279707057458679,True,True
727,0.0035950147715294012,2.2109906889353813e-09,0.0,0.0,0.0035950169847358,0.0035950169825200904,0.0035950169847358,True,True
728,0.00541471844709474,2.0448619907752795e-09,0.0,0.0,0.0054147204940016,0.005414720491956731,0.0054147204940016,True,True
729,0.0708019737854053,2.0245207740513204e-09,0.0,0.0,0.070801975811949,0.07080197580992607,0.070801975811949,True,True
730,0.0109477300179892,2.1598110898893467e-09,0.0,0.0,0.010947732179959499,0.01094773217780029,0.010947732179959499,True,True
731,0.0002687202861186,2.1941799179829073e-09,0.0,0.0,0.0002687224824931,0.000268722480298518,0.0002687224824931,True,True
732,3.930914563061177e-05,2.2301570883678603e-09,0.0,0.0,3.931137801796702e-05,3.9311375787700135e-05,3.931137801796702e-05,True,True
733,0.0008727050335063862,2.22976691808007e-09,0.0,0.0,0.0008727072655021,0.0008727072632733043,0.0008727072655021,True,True
734,0.004680845177099529,2.198587861714412e-09,0.0,0.0,0.0046808473778901,0.004680847375687391,0.0046808473778901,True,True
735,0.03679667956977933,2.202022648738626e-09,0.0,0.0,0.0367966817740041,0.036796681771801974,0.0367966817740041,True,True
736,0.0069281850941804,2.232125547891169e-09,0.0,0.0,0.0069281873285322,0.006928187326305948,0.0069281873285322,True,True
737,2.6265191690863046e-05,2.232582529984334e-09,0.0,0.0,2.626742650911571e-05,2.626742427339303e-05,2.626742650911571e-05,True,True
738,0.0241085076006394,2.141124897841076e-09,0.0,0.0,0.0241085097439053,0.0241085097417643,0.0241085097439053,True,True
739,0.007671036877141366,2.108303059849805e-09,0.0,0.0,0.0076710389875526,0.0076710389854444255,0.0076710389875526,True,True
