node,generation,max_supply
6982,2.207926262696698e-09,0.0
6983,2.1010541758463774e-09,0.0
6984,2.0562182467341474e-09,0.0
6985,2.0966141506444456e-09,0.0
6986,2.2046655668857046e-09,0.0
6987,2.206569299741777e-09,0.0
6988,2.1443068290059735e-09,0.0
6989,2.0435714486889624e-09,0.0
6990,2.2134064880650918e-09,0.0
6991,2.020790270124461e-09,0.0
6992,2.213872043968613e-09,0.0
6993,2.1803797378669485e-09,0.0
6994,2.223965615909414e-09,0.0
6995,2.232359203928385e-09,0.0
6996,2.196988871990696e-09,0.0
6997,2.143220989786375e-09,0.0
6998,2.2116584968446357e-09,0.0
6999,2.2000001648544944e-09,0.0
7000,2.219858872482353e-09,0.0
7001,2.2109676548043613e-09,0.0
7002,2.1652235117789245e-09,0.0
7003,2.100964938500304e-09,0.0
7004,1.9315498691610003e-09,0.0
7005,2.1516736635006036e-09,0.0
7006,2.2027755855060432e-09,0.0
7007,2.055947811342578e-09,0.0
7008,2.230295807677682e-09,0.0
7009,2.1813913208164485e-09,0.0
7010,2.208861612642042e-09,0.0
7011,2.222581465967696e-09,0.0
7012,2.0881566828135234e-09,0.0
7013,2.105498302955872e-09,0.0
7014,2.213889793547539e-09,0.0
7015,2.2299797370273373e-09,0.0
7016,2.0236745475031674e-09,0.0
7017,2.121628692331363e-09,0.0
7018,1.937624039008048e-09,0.0
7019,2.2319049649261917e-09,0.0
7020,2.208992853458259e-09,0.0
7021,1.987280658357576e-09,0.0
7022,2.207708103191853e-09,0.0
7023,2.090209737121136e-09,0.0
7024,2.1332305543592193e-09,0.0
7025,2.2211571634944158e-09,0.0
7026,1.7115833687487215e-10,0.0
7027,2.208423500579316e-09,0.0
7028,2.1702042527781944e-09,0.0
7029,2.1475661861764234e-09,0.0
7030,2.199249546327574e-09,0.0
7031,2.0850901279907066e-09,0.0
7032,2.212798619145236e-09,0.0
7033,2.207873102634527e-09,0.0
7034,2.216817647978568e-09,0.0
7035,2.045129807929459e-09,0.0
7036,2.0866886226363007e-09,0.0
7037,2.1877298761105526e-09,0.0
7038,2.103489385616631e-09,0.0
7039,2.2267768812798298e-09,0.0
7040,2.1057058229171394e-09,0.0
7041,1.877072172434371e-09,0.0
7042,2.2266301417989776e-09,0.0
7043,2.2322728504483367e-09,0.0
7044,2.1457419400332093e-09,0.0
7045,2.207164967306955e-09,0.0
7046,2.2321304358984937e-09,0.0
7047,2.230460597541058e-09,0.0
7048,2.0846358307557964e-09,0.0
7049,2.120288860172942e-09,0.0
7050,2.2264438273815642e-09,0.0
7051,2.0334446934740994e-09,0.0
7052,2.1987345074501073e-09,0.0
7053,2.230215657225444e-09,0.0
7054,2.230457906081078e-09,0.0
7055,2.2230942715762516e-09,0.0
7056,1.9910148665409033e-09,0.0
7057,2.224994667286771e-09,0.0
7058,2.222844541244029e-09,0.0
7059,2.2112879753767898e-09,0.0
7060,2.2323180462141773e-09,0.0
7061,2.213876130180603e-09,0.0
7062,2.2163970337357165e-09,0.0
7063,2.197960502195955e-09,0.0
7064,2.0912645667357376e-09,0.0
7065,2.2075410770793397e-09,0.0
7066,2.2079365060380084e-09,0.0
7067,2.2011320551099716e-09,0.0
7068,2.1981930933203317e-09,0.0
7069,2.1534920022112953e-09,0.0
7070,2.2206574193788156e-09,0.0
7071,1.9827445253984698e-09,0.0
7072,2.1969304236275207e-09,0.0
7073,2.1036540579524597e-09,0.0
7074,2.2117150025695286e-09,0.0
7075,2.1986371060619415e-09,0.0
7076,2.0318234633080593e-09,0.0
7077,2.122306546547803e-09,0.0
7078,2.1951710497536895e-09,0.0
7079,2.0902221105336766e-09,0.0
7080,2.169588103797526e-09,0.0
7081,2.231790635236415e-09,0.0
7082,2.2253605907792118e-09,0.0
7083,2.215993888255289e-09,0.0
7084,2.19253266339754e-09,0.0
7085,2.2206725808369073e-09,0.0
7086,2.211348607275014e-09,0.0
7087,2.0564653132364505e-09,0.0
7088,2.1711876866676844e-09,0.0
7089,2.2323966285362985e-09,0.0
7090,2.169305805393782e-09,0.0
7091,2.2319662751764138e-09,0.0
7092,2.0534564058509423e-09,0.0
7093,2.20910269543582e-09,0.0
7094,2.221567343482649e-09,0.0
7095,2.2068619827196463e-09,0.0
7096,2.205989656168401e-09,0.0
7097,2.2321997651400155e-09,0.0
7098,2.0246974850414696e-09,0.0
7099,2.2322592580907806e-09,0.0
7100,2.150823758396307e-09,0.0
7101,2.2246060143621535e-09,0.0
7102,2.0609436032180333e-09,0.0
7103,2.1647296400990407e-09,0.0
7104,2.1027635045486353e-09,0.0
7105,2.207891746181784e-09,0.0
7106,2.162535796104642e-09,0.0
7107,2.05004031730009e-09,0.0
7108,2.028316602480958e-09,0.0
7109,2.2090225817007865e-09,0.0
7110,2.232361654794883e-09,0.0
7111,1.882409412382488e-09,0.0
7112,2.202893914501324e-09,0.0
7113,2.1733390496294396e-09,0.0
7114,2.204353124544205e-09,0.0
7115,2.0165473448768284e-09,0.0
7116,2.216898227889344e-09,0.0
7117,2.210032647781434e-09,0.0
7118,2.2223719265188573e-09,0.0
7119,2.225948265789726e-09,0.0
7120,2.1009986396431835e-09,0.0
7121,2.1972256837571255e-09,0.0
7122,2.02207961248381e-09,0.0
7123,2.228155260780618e-09,0.0
7124,2.051028258456324e-09,0.0
7125,2.2088597340159098e-09,0.0
7126,2.2223201343333376e-09,0.0
7127,2.2042538621622567e-09,0.0
7128,2.0127221107093985e-09,0.0
7129,2.2078531803659746e-09,0.0
7130,2.2322709543464107e-09,0.0
7131,2.0255456869814797e-09,0.0
7132,7.641184290801378e-10,0.0
7133,2.1685204768460752e-09,0.0
7134,2.044846286408765e-09,0.0
7135,2.2140067168402017e-09,0.0
7136,2.1996543149446395e-09,0.0
7137,2.2129649479270102e-09,0.0
7138,2.2000094544850477e-09,0.0
7139,2.121860420287033e-09,0.0
7140,2.232284663107059e-09,0.0
7141,2.21702911819929e-09,0.0
7142,1.8854570885091603e-09,0.0
7143,2.2304544159430643e-09,0.0
7144,2.041185751179923e-09,0.0
7145,2.212939568305948e-09,0.0
7146,2.0374763707139086e-09,0.0
7147,2.0233027223290035e-09,0.0
7148,2.2126037905848698e-09,0.0
7149,2.228945817016514e-09,0.0
7150,2.1993941494862045e-09,0.0
7151,2.1516796241518963e-09,0.0
7152,2.1982798030504828e-09,0.0
7153,2.2194039781975238e-09,0.0
7154,2.1625410905281064e-09,0.0
7155,2.0401695472751796e-09,0.0
7156,2.2247181534791824e-09,0.0
7157,2.120323279205987e-09,0.0
7158,2.021370993372057e-09,0.0
7159,2.207946126541786e-09,0.0
7160,2.2068762177373515e-09,0.0
7161,2.1993716540229273e-09,0.0
7162,2.0856536596034346e-09,0.0
7163,2.210800859924615e-09,0.0
7164,2.2112237013110354e-09,0.0
7165,2.0398654647298654e-09,0.0
7166,2.2282312882458705e-09,0.0
7167,2.122671412050547e-09,0.0
7168,2.1554758915486424e-09,0.0
7169,2.1691876370465176e-09,0.0
7170,2.230194669003026e-09,0.0
7171,2.0228305263462293e-09,0.0
7172,2.142205888067132e-09,0.0
7173,2.2078526808184877e-09,0.0
7174,2.019464233298932e-09,0.0
7175,2.2077649630641897e-09,0.0
7176,2.1186724974999877e-09,0.0
7177,2.216407671471773e-09,0.0
7178,1.961925422691738e-09,0.0
7179,2.2265703762402595e-09,0.0
7180,2.2266027138818383e-09,0.0
7181,2.1491798315646805e-09,0.0
7182,2.2160989734018675e-09,0.0
7183,2.2173851632062607e-09,0.0
7184,2.2107798003462297e-09,0.0
7185,2.106479911908068e-09,0.0
7186,2.199226064216081e-09,0.0
7187,2.09465470026134e-09,0.0
7188,2.2065712056362107e-09,0.0
7189,2.2053104241792923e-09,0.0
7190,2.222405763987918e-09,0.0
7191,2.2277624352086852e-09,0.0
7192,2.212599265375002e-09,0.0
7193,2.2269158562813282e-09,0.0
7194,2.214208008634051e-09,0.0
7195,2.232098766196714e-09,0.0
7196,2.1003862516697804e-09,0.0
7197,2.1397653989066593e-09,0.0
7198,2.221467132719708e-09,0.0
7199,1.924656525894462e-09,0.0
7200,2.207864959456819e-09,0.0
7201,2.175257387884688e-09,0.0
7202,2.0363243282335975e-09,0.0
7203,2.230399066579082e-09,0.0
7204,2.2079907307660227e-09,0.0
7205,2.2087547526614926e-09,0.0
7206,2.2323438980196032e-09,0.0
7207,2.102637854266205e-09,0.0
7208,2.201104896980514e-09,0.0
7209,2.191091320509782e-09,0.0
7210,2.0889043851560845e-09,0.0
7211,2.223207010046078e-09,0.0
7212,2.0838818380897202e-09,0.0
7213,2.0685445811742674e-09,0.0
7214,2.16184915814484e-09,0.0
7215,2.2318248088097197e-09,0.0
7216,2.228439723413314e-09,0.0
7217,2.212245430473304e-09,0.0
7218,2.20832729302136e-09,0.0
7219,2.232165879730678e-09,0.0
7220,1.946659441421946e-09,0.0
7221,2.207854528825498e-09,0.0
7222,2.2138882095831214e-09,0.0
7223,2.2170704477186406e-09,0.0
7224,2.04222994230658e-09,0.0
7225,2.02619606728998e-09,0.0
7226,2.232449861232567e-09,0.0
7227,2.0447828869057923e-09,0.0
7228,2.2113429613974868e-09,0.0
7229,2.0401183547190787e-09,0.0
7230,2.217573681066414e-09,0.0
7231,2.017065299145224e-09,0.0
7232,2.2217605291078254e-09,0.0
7233,2.056060073147736e-09,0.0
7234,2.229736819738473e-09,0.0
7235,2.0816373472897e-09,0.0
7236,2.163563202204918e-09,0.0
7237,2.2201323488764035e-09,0.0
7238,2.051528858834141e-09,0.0
7239,2.226780017169549e-09,0.0
7240,2.1697830694500793e-09,0.0
7241,2.204060339986539e-09,0.0
7242,2.231788187052083e-09,0.0
7243,2.197658574529164e-09,0.0
7244,2.2324537619437755e-09,0.0
7245,2.2090752870229223e-09,0.0
7246,2.2324164275144133e-09,0.0
7247,2.1061762612515654e-09,0.0
7248,2.0997923777932307e-09,0.0
7249,2.2090496192395562e-09,0.0
7250,2.192885997756908e-09,0.0
7251,2.2084075641618572e-09,0.0
7252,2.0799929661979803e-09,0.0
7253,2.2028793442225607e-09,0.0
7254,2.22862780886069e-09,0.0
7255,2.2088488733146546e-09,0.0
7256,2.2166306719337757e-09,0.0
7257,2.220103420730511e-09,0.0
7258,2.1034242328005893e-09,0.0
7259,2.0166348272673783e-09,0.0
7260,2.1635581873354762e-09,0.0
7261,2.13977778663067e-09,0.0
7262,2.2207058717732112e-09,0.0
7263,2.207931841219575e-09,0.0
7264,2.2291398073480683e-09,0.0
7265,2.141832213079296e-09,0.0
7266,2.198053716472837e-09,0.0
7267,2.1386136679292447e-09,0.0
7268,2.1304559717623593e-09,0.0
7269,2.230908131269944e-09,0.0
7270,2.024608466210733e-09,0.0
7271,2.10159707368579e-09,0.0
7272,2.0370478631892864e-09,0.0
7273,2.2079594453223773e-09,0.0
7274,2.1185639795211676e-09,0.0
7275,2.224328353956793e-09,0.0
7276,2.1493053318976677e-09,0.0
7277,2.1972796150622087e-09,0.0
7278,2.208462135310874e-09,0.0
7279,2.22756094929237e-09,0.0
7280,2.2304480560069365e-09,0.0
7281,2.0957052150276484e-09,0.0
7282,2.2322586941334394e-09,0.0
7283,2.20732282543284e-09,0.0
7284,2.1990719794983808e-09,0.0
7285,2.218183787344653e-09,0.0
7286,2.171351286056287e-09,0.0
7287,2.2077681006622076e-09,0.0
7288,2.229779883386066e-09,0.0
7289,2.2090685631364103e-09,0.0
7290,2.2226154697504237e-09,0.0
7291,2.232054632801503e-09,0.0
7292,2.213996985926254e-09,0.0
7293,2.218184171220113e-09,0.0
7294,2.0248027856280623e-09,0.0
7295,2.130471977626513e-09,0.0
7296,2.2217570079049013e-09,0.0
7297,4.494564418845441e-10,0.0
7298,2.2234830790772146e-09,0.0
7299,2.208791992314441e-09,0.0
7300,2.0905445344892397e-09,0.0
7301,2.109965283554871e-09,0.0
7302,2.0229234264026487e-09,0.0
7303,2.202845401481951e-09,0.0
7304,2.207911756928136e-09,0.0
7305,2.231917722363803e-09,0.0
7306,2.110001899010405e-09,0.0
7307,2.2323008852134754e-09,0.0
7308,2.2112241588633083e-09,0.0
7309,2.2184529722139966e-09,0.0
7310,2.091461099239812e-09,0.0
7311,1.9833578616806023e-09,0.0
7312,2.020472965549808e-09,0.0
7313,6.05425061062956e-10,0.0
7314,2.2063366370206335e-09,0.0
7315,1.9827747289726234e-09,0.0
7316,2.224477486224851e-09,0.0
7317,2.208987044679237e-09,0.0
7318,2.1987903217948506e-09,0.0
7319,2.0424589760328153e-09,0.0
7320,2.2253218613687547e-09,0.0
7321,2.048066745953587e-09,0.0
7322,2.1530679393680653e-09,0.0
7323,2.232273239772364e-09,0.0
7324,2.2110410880790392e-09,0.0
7325,2.0287454539402226e-09,0.0
7326,2.0246765124927833e-09,0.0
7327,2.20781733071971e-09,0.0
7328,6.913169929869112e-10,0.0
7329,2.0329381697026424e-09,0.0
7330,2.0968874679988945e-09,0.0
7331,2.2275487089354732e-09,0.0
7332,2.222849798317402e-09,0.0
7333,2.2301771343065013e-09,0.0
7334,2.231933128061346e-09,0.0
7335,2.043922090479869e-09,0.0
7336,2.228149832205493e-09,0.0
7337,2.230428117900209e-09,0.0
7338,2.119588680591785e-09,0.0
7339,2.0413055598345642e-09,0.0
7340,2.21604011001861e-09,0.0
7341,2.004418830621536e-09,0.0
7342,2.2090200952422762e-09,0.0
7343,2.0840957401204097e-09,0.0
7344,2.0425793572130873e-09,0.0
7345,2.2087951505978623e-09,0.0
7346,2.1474509861998232e-09,0.0
7347,2.042503762692051e-09,0.0
7348,2.1928891238169816e-09,0.0
7349,2.0376507426178284e-09,0.0
7350,7.035808612084495e-10,0.0
7351,2.149310811545029e-09,0.0
7352,2.2323350144154658e-09,0.0
7353,2.217246081930625e-09,0.0
7354,2.149559415521721e-09,0.0
7355,2.0801437026190186e-09,0.0
7356,2.022535043976724e-09,0.0
7357,2.2054732989149293e-09,0.0
7358,2.221485941016877e-09,0.0
7359,1.9843352652286494e-09,0.0
7360,2.209050106105919e-09,0.0
7361,2.2111254252993597e-09,0.0
7362,2.213357400198216e-09,0.0
7363,2.0602617416020743e-09,0.0
7364,2.1970459946388153e-09,0.0
7365,2.0428034631800426e-09,0.0
7366,2.2323122696475082e-09,0.0
7367,2.041200139617549e-09,0.0
7368,2.231947770767451e-09,0.0
7369,2.2028826553050746e-09,0.0
7370,2.137197168146669e-09,0.0
7371,2.0341447273986112e-09,0.0
7372,2.2050860560754934e-09,0.0
7373,2.103594331652616e-09,0.0
7374,2.1691849662385138e-09,0.0
7375,2.101507590349699e-09,0.0
7376,2.104156629440414e-09,0.0
7377,2.2324177810315456e-09,0.0
7378,2.0923287374405643e-09,0.0
7379,2.2200069708211406e-09,0.0
7380,2.1499881949628727e-09,0.0
7381,2.0032434317723254e-09,0.0
7382,2.2243370971422437e-09,0.0
7383,2.044629442862756e-09,0.0
7384,2.223656126386353e-09,0.0
7385,2.2076550912337854e-09,0.0
7386,2.212874296874297e-09,0.0
7387,2.207872485187472e-09,0.0
7388,2.2289270184480008e-09,0.0
7389,2.145332663434598e-09,0.0
7390,2.049942807538939e-09,0.0
7391,5.912246040854295e-10,0.0
7392,2.0917453610943496e-09,0.0
7393,2.1697960077457197e-09,0.0
7394,2.2092357340966384e-09,0.0
7395,2.232115627967581e-09,0.0
7396,2.095702391045706e-09,0.0
7397,2.2301066177131166e-09,0.0
7398,2.2320551250202307e-09,0.0
7399,2.0561624424505806e-09,0.0
7400,2.2265484320753277e-09,0.0
7401,1.915258473938908e-09,0.0
7402,2.1987483266209447e-09,0.0
7403,2.209367268591999e-09,0.0
7404,2.2304592329743366e-09,0.0
7405,2.222875664037633e-09,0.0
7406,2.0279413090946485e-09,0.0
7407,2.2321493067592007e-09,0.0
7408,2.22067410824596e-09,0.0
7409,2.1430349627565843e-09,0.0
7410,2.2036792061616396e-09,0.0
7411,2.2321292126886888e-09,0.0
7412,2.20926540941724e-09,0.0
7413,2.2235523562443684e-09,0.0
7414,2.2070550671729814e-09,0.0
7415,2.192139276546842e-09,0.0
7416,2.2249692128774652e-09,0.0
7417,2.194834356917786e-09,0.0
7418,2.213610887939202e-09,0.0
7419,2.207906318053522e-09,0.0
7420,2.2301163041446867e-09,0.0
7421,2.1175945166575954e-09,0.0
7422,2.219593095176994e-09,0.0
7423,2.048742415001774e-09,0.0
7424,2.2118935193585383e-09,0.0
7425,2.0993389768687764e-09,0.0
7426,2.231881398220148e-09,0.0
7427,2.213695685482813e-09,0.0
7428,2.168275244613662e-09,0.0
7429,2.100386565386138e-09,0.0
7430,1.912464619450231e-09,0.0
7431,2.1750135249343303e-09,0.0
7432,2.229077012108936e-09,0.0
7433,1.9844013977666433e-09,0.0
7434,2.225083565594806e-09,0.0
7435,2.232301342251961e-09,0.0
7436,2.2263231282728828e-09,0.0
7437,2.232099587198989e-09,0.0
7438,2.1501260190134316e-09,0.0
7439,2.223351390122757e-09,0.0
7440,2.167951868723781e-09,0.0
7441,2.230459913608841e-09,0.0
7442,1.7583327099302057e-09,0.0
7443,2.2090744593965826e-09,0.0
7444,2.208725820536479e-09,0.0
7445,2.217275208865323e-09,0.0
7446,2.2088745242392902e-09,0.0
7447,2.23017949449018e-09,0.0
7448,2.2087059923039148e-09,0.0
7449,2.2084105754479386e-09,0.0
7450,2.227569658495515e-09,0.0
7451,2.2132386570294483e-09,0.0
7452,2.149310524160545e-09,0.0
7453,2.2112901842726295e-09,0.0
7454,2.221979938416187e-09,0.0
7455,2.2078878474245844e-09,0.0
7456,2.223312699920832e-09,0.0
7457,2.2083733211497267e-09,0.0
7458,2.221979753691684e-09,0.0
7459,2.12433942248676e-09,0.0
7460,2.0186340870275173e-09,0.0
7461,2.041103959752873e-09,0.0
7462,2.2322995960258605e-09,0.0
7463,2.076202410534802e-09,0.0
7464,2.189202159463476e-09,0.0
7465,2.20790961908331e-09,0.0
7466,2.2225701972786128e-09,0.0
7467,2.0875129109944464e-09,0.0
7468,1.884061029372152e-09,0.0
7469,2.232383153325561e-09,0.0
7470,2.2078637855543827e-09,0.0
7471,2.232230678479024e-09,0.0
7472,2.2304215018418528e-09,0.0
7473,2.1498743178554436e-09,0.0
7474,2.2169153235545552e-09,0.0
7475,2.149192380256897e-09,0.0
7476,2.2329110032265973e-09,0.0
7477,2.223482903984058e-09,0.0
7478,6.529478579792363e-10,0.0
7479,2.216386839148492e-09,0.0
7480,2.2266280848227044e-09,0.0
7481,2.0422821408921305e-09,0.0
7482,2.1983556762387453e-09,0.0
7483,2.208835221743027e-09,0.0
7484,2.05705071631462e-09,0.0
7485,1.9789589109825027e-09,0.0
7486,2.1011695923636518e-09,0.0
7487,2.042518925991876e-09,0.0
7488,2.0111884409646804e-09,0.0
7489,2.211070578766698e-09,0.0
7490,2.207594651273925e-09,0.0
7491,2.1645431062333008e-09,0.0
7492,2.223353201804813e-09,0.0
7493,2.2159908936448927e-09,0.0
7494,2.207569187155018e-09,0.0
7495,2.1364387299988122e-09,0.0
7496,2.208897374557678e-09,0.0
7497,2.1248790313167915e-09,0.0
7498,2.2089233292753468e-09,0.0
7499,2.2321735936654447e-09,0.0
7500,2.219132880869612e-09,0.0
7501,2.039554910385017e-09,0.0
7502,2.094412827341747e-09,0.0
7503,2.2075696382246265e-09,0.0
7504,2.0196314307312925e-09,0.0
7505,2.2082250029907695e-09,0.0
7506,2.1011668598686273e-09,0.0
7507,2.2089238832565933e-09,0.0
7508,2.1699835033688075e-09,0.0
7509,2.2137904496910747e-09,0.0
7510,2.226108328894425e-09,0.0
7511,2.0738538690991576e-09,0.0
7512,2.2220572930079184e-09,0.0
7513,2.1698739525528362e-09,0.0
7514,2.1375591514065834e-09,0.0
7515,2.2322760826204854e-09,0.0
7516,2.2084103324723893e-09,0.0
7517,2.207810894426165e-09,0.0
7518,2.1613874901951546e-09,0.0
7519,2.0642078786833943e-09,0.0
7520,2.2111524836946804e-09,0.0
7521,2.219870702558809e-09,0.0
7522,1.982779552716556e-09,0.0
7523,2.2093559671892187e-09,0.0
7524,2.0807036814674183e-09,0.0
7525,2.1993533524335328e-09,0.0
7526,2.1928855358157303e-09,0.0
7527,2.1505430861761382e-09,0.0
7528,2.0001889251414197e-09,0.0
7529,2.1615932540705905e-09,0.0
7530,2.2088964646833445e-09,0.0
7531,2.2142111709597818e-09,0.0
7532,2.1531511287331423e-09,0.0
7533,2.12650153319007e-09,0.0
7534,2.1496975664760223e-09,0.0
7535,2.199588530835644e-09,0.0
7536,2.2129227527288154e-09,0.0
7537,2.0427747417258367e-09,0.0
7538,2.20923796459638e-09,0.0
7539,2.0826823621029047e-09,0.0
7540,2.220677666763833e-09,0.0
7541,2.2078603815060704e-09,0.0
7542,2.161212101659896e-09,0.0
7543,2.146829853850274e-09,0.0
7544,2.1691831498863987e-09,0.0
7545,2.193242977546016e-09,0.0
7546,2.0867264584638415e-09,0.0
7547,2.2088936696185695e-09,0.0
7548,2.2079614037622303e-09,0.0
7549,2.2311952139598843e-09,0.0
7550,2.1446054813943343e-09,0.0
7551,2.208986128616671e-09,0.0
7552,2.215650906163782e-09,0.0
7553,2.2229088498379133e-09,0.0
7554,2.0855439917305905e-09,0.0
7555,2.1715606841671895e-09,0.0
7556,2.206362731951064e-09,0.0
7557,2.2085227433648644e-09,0.0
7558,2.202259865333861e-09,0.0
7559,2.232170179275417e-09,0.0
7560,2.2318338419987726e-09,0.0
7561,2.2160424228542493e-09,0.0
7562,2.226972910227829e-09,0.0
7563,2.223535332602475e-09,0.0
7564,2.0901619307263327e-09,0.0
7565,2.0461520905998747e-09,0.0
7566,2.229609052692891e-09,0.0
7567,2.2266665991290085e-09,0.0
7568,2.2110348736457274e-09,0.0
7569,2.2221673061838165e-09,0.0
7570,2.1637195165306324e-09,0.0
7571,2.0577474098098242e-09,0.0
7572,2.22358072377095e-09,0.0
7573,2.22086769602687e-09,0.0
7574,2.2322475593143367e-09,0.0
7575,2.208903717606527e-09,0.0
7576,2.044728167152473e-09,0.0
7577,2.0906688582677424e-09,0.0
7578,2.0411957759306434e-09,0.0
7579,2.2301331656970452e-09,0.0
7580,2.0329113323446287e-09,0.0
7581,2.1357356330937337e-09,0.0
7582,2.1624483702921293e-09,0.0
7583,2.1871659702959843e-09,0.0
7584,2.020538039918601e-09,0.0
7585,2.1009501367221397e-09,0.0
7586,2.2050510384955707e-09,0.0
7587,2.2217277055741688e-09,0.0
7588,2.2218856400990033e-09,0.0
7589,2.2119023703869925e-09,0.0
7590,2.1248400540838733e-09,0.0
7591,8.924221084055301e-11,0.0
7592,1.9376332406858093e-09,0.0
7593,2.2113479538232755e-09,0.0
7594,2.232173948047566e-09,0.0
7595,2.060544311144476e-09,0.0
7596,2.1986130240558997e-09,0.0
7597,2.1917834982217126e-09,0.0
7598,2.207873373777328e-09,0.0
7599,2.1894900816803124e-09,0.0
7600,2.048733064748691e-09,0.0
7601,2.205961785752942e-09,0.0
7602,2.20568033035243e-09,0.0
7603,2.0145652169115613e-09,0.0
7604,2.199484856754323e-09,0.0
7605,2.232362369856188e-09,0.0
7606,2.1722910960549826e-09,0.0
7607,2.197400717334833e-09,0.0
7608,2.208917696120113e-09,0.0
7609,2.218643480280352e-09,0.0
7610,2.042301240033608e-09,0.0
7611,2.2322640294071707e-09,0.0
7612,2.2226141198916644e-09,0.0
7613,2.1812739527447063e-09,0.0
7614,2.207353511162051e-09,0.0
7615,2.209272459376505e-09,0.0
7616,2.0560726005844444e-09,0.0
7617,2.2214555060506166e-09,0.0
7618,2.2329029880919626e-09,0.0
7619,2.2323277383149704e-09,0.0
7620,2.2168250252133946e-09,0.0
7621,2.2089364790660528e-09,0.0
7622,2.13670368334735e-09,0.0
7623,2.171115635617678e-09,0.0
7624,2.232321608466099e-09,0.0
7625,2.221774248613872e-09,0.0
7626,2.2079121501549656e-09,0.0
7627,2.2182732416838006e-09,0.0
7628,2.2089581033215975e-09,0.0
7629,2.194313932210621e-09,0.0
7630,2.2321562965869253e-09,0.0
7631,2.210157708332144e-09,0.0
7632,2.0739249745618587e-09,0.0
7633,2.1691777939989087e-09,0.0
7634,2.0912646824975307e-09,0.0
7635,2.1966149420717727e-09,0.0
7636,2.219930641734101e-09,0.0
7637,2.1614310351964155e-09,0.0
7638,2.23244847892738e-09,0.0
7639,2.2305336550695154e-09,0.0
7640,2.0800075099810704e-09,0.0
7641,2.2073792798469683e-09,0.0
7642,2.0424245446530047e-09,0.0
7643,2.029919898907969e-09,0.0
7644,2.1437790238497345e-09,0.0
7645,2.1491321523754583e-09,0.0
7646,2.109605218256223e-09,0.0
7647,2.1996994766413757e-09,0.0
7648,2.025108955216834e-09,0.0
7649,2.0931464677845623e-09,0.0
7650,2.212782511508769e-09,0.0
7651,2.0119941839473078e-09,0.0
7652,2.170117250874778e-09,0.0
7653,2.16444577261668e-09,0.0
7654,2.123952651733554e-09,0.0
7655,2.2323040559930748e-09,0.0
7656,2.042429044821388e-09,0.0
7657,2.2092391410520807e-09,0.0
7658,2.2323322789224654e-09,0.0
7659,2.100799098953801e-09,0.0
7660,2.118026371001676e-09,0.0
7661,2.2109719537585342e-09,0.0
7662,2.1057058340641923e-09,0.0
7663,2.223523279989281e-09,0.0
7664,2.2076829946320632e-09,0.0
7665,2.2201791921823287e-09,0.0
7666,2.209024256130681e-09,0.0
7667,2.0852814699440497e-09,0.0
7668,2.1984560410333463e-09,0.0
7669,2.2092478840589207e-09,0.0
7670,2.2279672293356337e-09,0.0
7671,2.0250830002253566e-09,0.0
7672,2.2113591325037274e-09,0.0
7673,2.2078936827950766e-09,0.0
7674,2.223410275666874e-09,0.0
7675,2.211269915499454e-09,0.0
7676,2.2073525423660174e-09,0.0
7677,2.0224581173605845e-09,0.0
7678,2.1698198805476297e-09,0.0
7679,2.2257801071243525e-09,0.0
7680,2.218605781076956e-09,0.0
7681,2.2014920317322553e-09,0.0
7682,2.1576931029571645e-09,0.0
7683,2.2234908211652478e-09,0.0
7684,2.222053271319249e-09,0.0
7685,2.2241493694059014e-09,0.0
7686,2.2065670615098547e-09,0.0
7687,2.1245146433678006e-09,0.0
7688,2.0223253202411523e-09,0.0
7689,2.069723129274643e-09,0.0
7690,2.1429173870750977e-09,0.0
7691,2.1393268800691714e-09,0.0
7692,2.045085889969021e-09,0.0
7693,2.2268427468366316e-09,0.0
7694,2.209025170202481e-09,0.0
7695,2.141579598485775e-09,0.0
7696,1.9844814304321156e-09,0.0
7697,2.2113496882857715e-09,0.0
7698,2.0982511820959154e-09,0.0
7699,2.227562964012134e-09,0.0
7700,2.223351221100642e-09,0.0
7701,2.0449432608919532e-09,0.0
7702,2.2076285435826597e-09,0.0
7703,2.161894998268898e-09,0.0
7704,2.1483731523348425e-09,0.0
7705,2.2136955973942042e-09,0.0
7706,2.2168339237138083e-09,0.0
7707,2.1020062333535567e-09,0.0
7708,2.2251852378733746e-09,0.0
7709,2.1420633237185824e-09,0.0
7710,2.210869547775136e-09,0.0
7711,2.194280243860293e-09,0.0
7712,2.2036252418216606e-09,0.0
7713,2.2134163578968547e-09,0.0
7714,2.2234137389187405e-09,0.0
7715,2.211128168130815e-09,0.0
7716,2.1642708832334484e-09,0.0
7717,2.0426863487721875e-09,0.0
7718,2.2134306354341167e-09,0.0
7719,2.2206351362963478e-09,0.0
7720,2.1696680321059958e-09,0.0
7721,2.232245113520875e-09,0.0
7722,2.1417845781478253e-09,0.0
7723,2.232151137513265e-09,0.0
7724,2.0217921948166114e-09,0.0
7725,2.2323564113340763e-09,0.0
7726,2.2250654606063806e-09,0.0
7727,2.2087765236507406e-09,0.0
7728,2.1929357658131327e-09,0.0
7729,1.9643959978477405e-09,0.0
7730,2.2108534460956152e-09,0.0
7731,2.1701161678081807e-09,0.0
7732,2.2284391562707135e-09,0.0
7733,2.1332325410619608e-09,0.0
7734,2.0212266165472136e-09,0.0
