from,to,cost,flow,flow_squared,cost_times_flow_squared
4157,314,0.362330695,1.0106999235748168e-09,1.0215143355141406e-18,3.7012599913930174e-19
4156,2291,0.964468893,2.1275258477453136e-09,4.526366232824415e-18,4.365539429884744e-18
4155,1919,1.629146109,0.0021873535007310156,4.7845153371602296e-06,7.79467454498541e-06
4154,1769,0.176564974,0.0186861897498977,0.0003491736873691818,6.165184303182372e-05
3718,4153,0.155802846,0.0029364198397500937,8.622561475277965e-06,1.3434196176582658e-06
4152,1160,0.062631699,1.1172002148413995e-09,1.2481363200416694e-18,7.817289830781749e-20
4151,983,0.127685278,0.02532213853955388,0.00064121070021636,8.18731665137006e-05
4150,3899,0.707308762,2.101965299922777e-09,4.41825812207945e-18,3.1250726825244607e-18
4149,2858,0.620392432,2.2050197867204663e-09,4.86211225982877e-18,3.016417649532187e-18
4148,190,2.426689894,2.141556991992065e-09,4.586266349950102e-18,1.1129446202616179e-17
4147,836,0.377438844,2.213610289510491e-09,4.90007051382672e-18,1.8494769502572433e-18
985,4146,0.967458767,0.01363021726918468,0.00018578282280518028,0.0001797372206808792
225,4145,0.197739169,0.002846258954703345,8.101190037228977e-06,1.601922585872737e-06
4144,3719,0.20133092,4.465392114743632e-09,1.9939726738414608e-17,4.0144835287936126e-18
3686,4143,0.11406356,0.008962617603158418,8.032851430044515e-05,9.162556310619683e-06
4142,1056,1.072385206,0.0027417801508474397,7.517358395581009e-06,8.061503931620971e-06
4141,745,2.415713238,0.0060242891480033435,3.629205973875085e-05,8.767120914518725e-05
4140,4045,0.649560695,2.2287470887574476e-09,4.967313585644798e-18,3.2265716649743774e-18
473,4139,0.287188146,0.003135174438109895,9.829318757377695e-06,2.8228638303743237e-06
1858,4138,0.609352238,0.0592303025789615,0.0035082287435953337,0.002137747036325745
4137,387,0.059683368,1.1122234870557087e-09,1.2370410851583602e-18,7.383077831662574e-20
2338,4136,0.062508879,0.0020722450641934404,4.2941996060740755e-06,2.684256035779321e-07
3150,4135,0.92598246,0.004945415055760313,2.445713007374078e-05,2.2646873470222464e-05
4134,1227,0.609670035,2.2290540385749077e-09,4.968681906887106e-18,3.029256472075729e-18
4133,2864,1.049892337,0.004828281693006642,2.3312304107023085e-05,2.4475409439777162e-05
652,4132,0.212713667,0.010846274644244657,0.00011764167365838456,2.5023991795892284e-05
4131,1086,0.230405988,6.639230562999794e-09,4.407938246867056e-17,1.015615366812392e-17
4130,564,0.82986406,0.002226955827810957,4.959332259021185e-06,4.115571603360292e-06
2601,4129,0.282241816,0.04424222208637103,0.0019573742151397767,0.0005524528530726253
4128,1238,6.615985577,0.002505520791857006,6.277634438427758e-06,4.1532738902316545e-05
4127,1580,0.317368227,0.0005848938142306069,3.421007739252277e-07,1.0857191607597736e-07
1356,4126,0.140009972,0.02483315327711097,0.0006166855016844873,8.634211982365102e-05
4125,3991,0.917213261,4.40904999285772e-09,1.943972183951866e-17,1.7830370661357828e-17
4124,3746,0.730954781,6.458194381989621e-09,4.1708274675562304e-17,3.048686278136349e-17
1997,4123,0.4266439,0.0011711542733396293,1.3716023319616753e-06,5.851857681572238e-07
3668,4122,0.528439427,0.0025554455715322603,6.530302069063841e-06,3.4508690835130106e-06
4121,952,0.469884708,0.04917251608361894,0.002417936337993763,0.0011361513101407887
84,4120,0.454275595,0.029931082286794704,0.0008958696868588756,0.0004069717350402794
4119,3119,0.712522418,0.0474832910634812,0.0022546629302192737,0.0016064978828148025
4118,644,0.102463793,0.0002516875502516023,6.334662295165284e-08,6.490735261367205e-09
4117,3691,0.806220949,0.007141058085986131,5.09947105874279e-05,4.111300396377647e-05
3652,4116,0.530331485,0.007134377741795223,5.089934576262311e-05,2.6993525623820372e-05
4115,400,0.824517844,4.358507010424687e-09,1.8996583359921144e-17,1.5663021955288457e-17
4114,4085,0.374463527,0.01031474879541314,0.00010639404271247682,3.984068848590272e-05
2293,4113,0.158768747,0.011969810870582683,0.00014327637227751937,2.2747810101207284e-05
3595,4112,1.087179533,3.0636116173336524e-05,9.385716141861718e-10,1.0203958491979785e-09
4111,2711,0.077331123,1.1047645018881287e-09,1.2205046046321251e-18,9.438299170287323e-20
2590,4110,0.793373304,0.007798033019914996,6.080931897968459e-05,4.824449031290227e-05
1402,4109,0.585739343,0.014689230949903239,0.00021577350589959521,0.0001263870315824355
4108,581,0.152304403,1.1055634067206401e-09,1.2222704462797476e-18,1.8615717062518053e-19
1351,4107,0.890494882,0.0009955087284243358,9.910376283690379e-07,8.825139359320464e-07
4106,3239,0.294903395,2.9633806345137107e-05,8.781624785010882e-10,2.5897309627158543e-10
4105,678,0.525978445,0.00025776523964953315,6.644291877158125e-08,3.494754309673762e-08
1944,4104,1.897628114,0.0001890390029903849,3.573574465159876e-08,6.781315372559893e-08
4103,2682,0.257515605,0.012014971074067671,0.00014435952991068284,3.7174831682465084e-05
4102,1027,1.151919786,2.203693688618331e-09,4.856265873256265e-18,5.594028745480459e-18
1583,4101,0.356749834,0.031072147322078233,0.0009654783392049335,0.0003444342372419557
2624,4100,0.022623383,0.001021071749892966,1.0425875184294836e-06,2.358685674044977e-08
4099,4044,0.134962347,4.348286074734917e-09,1.890759178773359e-17,2.5518129637904517e-18
3074,4098,0.49067563,0.04018441188978025,0.0016147869589275125,0.0007923366083875412
3936,4097,0.343712136,0.001072745446897178,1.1507827938386264e-06,3.9553801214232186e-07
2680,4096,1.205119718,0.008995898100195196,8.092618262909554e-05,9.752573838879213e-05
3223,4095,0.114669489,0.009024832632775398,8.144760404960772e-05,9.339555136642848e-06
216,4094,0.295096017,0.014826282809695219,0.00021981866195306394,6.486761160461861e-05
4093,3406,0.087098697,7.370868588528569e-10,5.432970374935714e-19,4.7320464049650216e-20
133,4092,0.642516779,0.0020813741520698467,4.332118360904474e-06,2.783458735495102e-06
4091,939,0.04971536,2.1717798543613686e-09,4.7166277358098875e-18,2.344888458717734e-19
2455,4090,0.079416843,0.001627944247027042,2.6502024714284426e-06,2.104707135916446e-07
4089,1873,1.359425045,2.2348933582932054e-09,4.994748322943082e-18,6.7899859636805735e-18
4088,575,0.479980118,2.189307984182589e-09,4.7930694496056315e-18,2.300578040003906e-18
4087,3265,0.189547241,2.043402673002102e-09,4.175494484032134e-18,7.9145345925900965e-19
4086,3743,0.821373515,0.016563774081216478,0.0002743586118135788,0.0002253508973558397
4085,1604,0.533196182,0.009905407520131075,9.811709813986926e-05,5.231566211709758e-05
4084,1896,0.067405569,1.6116332876683985e-06,2.5973618539208507e-12,1.7507665366242981e-13
4083,2570,0.380649199,2.102720288527283e-09,4.42143261178426e-18,1.6830147821081564e-18
4082,2391,3.375114172,0.00019016396564957333,3.61623338315721e-08,1.2205200540753408e-07
4081,2677,0.069060372,2.1717152514737e-09,4.716347133483477e-18,3.2571268751950254e-19
1866,4080,2.133381686,8.122935979109929e-05,6.598208892071858e-09,1.407649801074845e-08
4079,2159,0.301965328,0.01612610809737776,0.0002600513623683125,7.852649493439434e-05
4078,2839,0.21803697,0.015670523026925818,0.0002455652919374123,5.3542312191198806e-05
4077,28,1.514620476,0.011830981569796338,0.0001399721249048606,0.00021200464645013145
1011,4076,0.241066641,0.0014711494133272454,2.1642805963330983e-06,5.217358535394969e-07
663,4075,0.358046386,0.0909718194834675,0.008275871940132597,0.0029631460391632844
3046,4074,1.08611288,6.640857106422609e-05,4.410098310792367e-09,4.789864577417832e-09
3624,4073,0.090322139,0.008331121745488225,6.940758953814677e-05,6.269041949919439e-06
4072,1234,0.122429271,1.1052188340854897e-09,1.2215086712172891e-18,1.495484161373114e-19
4071,990,0.846813482,0.0010735608368991306,1.1525328705235616e-06,9.759803732075124e-07
4070,2553,0.482474104,0.06158717793556999,0.003792980486067559,0.00183001486150493
4069,3095,0.119536076,2.2345499073812323e-09,4.993213288577474e-18,5.968691231476069e-19
4068,909,2.233514838,0.01833513669055657,0.0003361772374613937,0.0007508568480678723
4067,2649,0.269960961,2.0696893719357503e-09,4.2836140963038005e-18,1.1564085779913206e-18
4066,704,0.372748459,2.2002041039491244e-09,4.840898099034569e-18,1.804437306591165e-18
4065,3302,1.78396648,6.119452461008887e-09,3.744769842254772e-17,6.680543873897401e-17
4064,781,0.433433763,0.0004898268667209149,2.3993035936162895e-07,1.0399391851605312e-07
4063,2945,1.107665136,0.0008746911491136443,7.650846063377476e-07,8.474575445306076e-07
4062,215,0.385643886,0.0030789045079762357,9.479652969236387e-06,3.6557702089877583e-06
2212,4061,1.112633995,0.013705517364322945,0.00018784120622375778,0.00020899851170635847
4060,1175,0.109324713,1.021648676774545e-09,1.0437660187551788e-18,1.1410942043956255e-19
4059,3209,0.222103986,2.2192450204598073e-09,4.9250484608356505e-18,1.093872894394763e-18
4025,4058,1.864048612,0.0016079615543822191,2.5855403603712824e-06,4.819572920020068e-06
820,4057,0.403927299,0.0002231701216860906,4.9804903213384494e-08,2.0117560031938817e-08
551,4056,1.334068441,0.0007395690145422265,5.469623272709601e-07,7.296851792281014e-07
4055,3307,0.653715944,2.0534103043066815e-09,4.2164938778328584e-18,2.7563892757177276e-18
4054,1253,0.446644303,2.2156208490459296e-09,4.908975746727006e-18,2.1925660508407883e-18
4053,3722,0.619526139,0.0003848756052694777,1.481292315315468e-07,9.176993088377624e-08
4052,3812,2.645759296,2.2240063338521367e-09,4.9462041730144215e-18,1.3086465670666898e-17
1403,4051,1.504742677,8.76672982506672e-06,7.685555182571435e-11,1.1564782879653766e-10
4050,900,1.912589505,2.1073060423318072e-09,4.440738756048145e-18,8.493310339264436e-18
697,4049,0.117031865,0.003703458975253884,1.3715608381388548e-05,1.605163228483533e-06
4048,2639,1.32023753,8.605816351112835e-09,7.406007506908104e-17,9.777689058081812e-17
3259,4047,0.153110433,0.011165246574418506,0.00012466273106756417,1.9087164732717303e-05
4046,3028,0.854704557,2.2012260880462346e-09,4.845396290695329e-18,4.141382290128195e-18
131,4045,0.381561266,0.016061632452889604,0.0002579760370517165,9.843366329511587e-05
4044,598,0.23875607,0.013579696949528602,0.00018440816924103641,4.402856976388474e-05
4043,3282,0.696414672,0.016602368958184566,0.0002756386550236905,0.00019195880352884453
1367,4042,2.686408799,0.03801889722730754,0.0014454365463805728,0.0038830334565929424
4041,2292,0.770112499,0.03782776911592515,0.0014309401162877404,0.0011019848688737025
4040,3778,0.346185797,0.002893269751560909,8.371009855297324e-06,2.897924718450959e-06
4039,2193,0.801462952,3.0739882716873624e-09,9.449403894471457e-18,7.57334713990339e-18
2461,4038,0.155895867,0.002825861846256087,7.985495174125862e-06,1.244905693594667e-06
433,4037,2.484614852,0.007220605961676249,5.2137150453794584e-05,0.00012954073835845655
4036,544,0.172589702,2.6519304185248584e-09,7.032734944697431e-18,1.2137776283503161e-18
4035,2683,0.733509929,2.2015866239509495e-09,4.8469836627597395e-18,3.555310642335057e-18
4034,2125,0.043021579,2.21006827436112e-09,4.884401777337538e-18,2.1013467693146729e-19
4033,3756,0.162697314,4.199432999171534e-09,1.7635237514530823e-17,2.8692057753662014e-18
4032,1185,0.299189959,0.02564585806979878,0.0006577100361362631,0.00019678023874549708
4031,3730,0.62243712,6.70303751684875e-09,4.493071195228186e-17,2.79665429471279e-17
856,4030,0.406378219,0.017625506413230206,0.00031065847632281914,0.00012624483832532088
263,4029,0.276379753,0.006972289078999774,4.861281500113952e-05,1.3435597802649636e-05
4028,2485,0.850247828,0.004636971383798217,2.1501503614163555e-05,1.8281606746676712e-05
4027,3233,0.096526491,0.04012418185860213,0.0016099499698221762,0.00015540282127249057
4026,3368,1.559901711,2.1533281615110655e-09,4.636822171156625e-18,7.232986838389955e-18
3896,4025,0.605638602,0.0016079593525707727,2.5855332795198184e-06,1.565898760832858e-06
501,4024,0.625456755,0.005664727651961449,3.208913937089667e-05,2.007036898166377e-05
4023,102,1.27947887,0.0025738621124105823,6.624766173702665e-06,8.47624833794331e-06
875,4022,2.179301611,0.0016473961452073546,2.713914059244051e-06,5.914437281426111e-06
4021,2520,0.511869867,0.0004112582082343417,1.6913331384012114e-07,8.657424686061207e-08
3203,4020,0.383679322,0.0065471613908546205,4.2865322277897406e-05,1.6446537788895174e-05
4019,590,1.190484308,0.05347782601212435,0.0028598778749830437,0.0034046397329636994
4018,2628,0.363020817,4.061736402840871e-09,1.64977026061627e-17,5.989009478712213e-18
4017,1294,0.513355097,0.01580790864671914,0.00024988997578301775,0.00012828229275741872
4016,2247,0.413043381,2.203557670521198e-09,4.855666407312809e-18,2.0056008698846057e-18
4015,757,0.821086506,4.25326259936928e-09,1.8090242739193524e-17,1.485365420341628e-17
938,4014,0.854489687,0.0007238940602556764,5.240226104734489e-07,4.4777191640438026e-07
1760,4013,1.338508392,0.007117563227032664,5.065970629080763e-05,6.780844200650121e-05
2434,4012,0.425964545,0.017043934613364647,0.0002904957071046495,0.00012374087170128532
2131,4011,0.604525847,0.0003155923216308173,9.959851347232925e-08,6.020987571680075e-08
3401,4010,1.544434851,0.0007184130913615215,5.161173698396178e-07,7.971096531867622e-07
4009,2513,0.144189108,0.00546430387232201,2.9858616809073314e-05,4.3052873238140876e-06
1448,4008,0.255857848,0.005067345182697429,2.5677987200606843e-05,6.56991454611881e-06
4007,2815,0.616212909,0.0025958962632512544,6.738677409561826e-06,4.1524600093586775e-06
4006,3385,1.3395278,2.2267271010212133e-09,4.958313582422337e-18,6.641798884772311e-18
4005,984,0.126826364,0.00034638233073030074,1.1998071904215543e-07,1.5216718346222136e-08
4004,475,0.5886116,6.624265353764896e-09,4.388089147708996e-17,2.5828801741756286e-17
3808,4003,1.808680152,0.001874225923823,3.512722813530178e-06,6.35339203230963e-06
35,4002,0.497125324,0.01764723733610868,0.0003114249855969481,0.00015481724686657817
4001,3045,0.157973656,2.21307462485344e-09,4.8976992951701944e-18,7.737074636466587e-19
4000,34,0.292010055,0.0008572019875287399,7.34795247423222e-07,2.1456760061379366e-07
3999,1847,0.154714493,1.1067539800488825e-09,1.2249043723540422e-18,1.8951045894223888e-19
1548,3998,0.370822699,0.00038794235563813467,1.5049927129806497e-07,5.5808545980281676e-08
769,3997,0.031210765,0.022086018277639927,0.00048779220336024495,1.5224367827908816e-05
3996,1268,0.866027397,0.019601356681405765,0.00038421318375169046,0.00033273914341755916
3995,602,0.109901089,0.003522578539411736,1.2408559566324119e-05,1.3637142092603882e-06
3994,1349,0.879180702,2.024590987222076e-09,4.0989686655408604e-18,3.603734148846217e-18
3993,2047,0.19769044,2.1123482459950304e-09,4.462015112358282e-18,8.820977308487582e-19
2008,3992,2.462207023,0.0025878650787182662,6.6970456656494985e-06,1.6489512871313904e-05
1621,3991,0.621550038,6.588217349101283e-05,4.340460783899914e-09,2.6978135651705016e-09
3990,2290,0.25008992,0.02179834573339535,0.00047516787671263535,0.00011883469627363283
3989,1673,0.096592146,5.047689286355417e-10,2.5479167131587257e-19,2.4610874315326777e-20
3988,1601,1.508589486,0.003994005017069322,1.5952076076374915e-05,2.4065134248691327e-05
3987,1064,0.805978621,0.04686198453352094,0.0021960455944199557,0.001769965799843721
3564,3986,0.636676348,0.023392514685753447,0.0005472097433231906,0.0003483955009690264
3985,3063,0.371356064,0.007996517128343213,6.394428618388639e-05,2.3746098432537626e-05
3984,3589,0.042400703,0.004309537012260407,1.8572109260042353e-05,7.874704888186054e-07
3983,1233,0.195133713,0.001939865623760995,3.763078638249634e-06,7.343035069926348e-07
3982,3565,0.862810061,4.4267974462617405e-09,1.959653563022947e-17,1.690808810250696e-17
268,3981,0.088762301,0.0036554191416035414,1.3362089100801571e-05,1.1860497747541684e-06
3980,3279,0.102076452,0.009584722524697194,9.186690587543775e-05,9.377447807982641e-06
3979,2346,0.342830724,0.00015969248629379686,2.5501690178694497e-08,8.742762907185523e-09
3978,1121,1.075716377,2.2024053269918185e-09,4.8505892243619386e-18,5.217858266745865e-18
3977,1249,1.335451573,8.407878624174513e-09,7.06924229588507e-17,9.440630743957848e-17
3976,196,0.238922274,0.014206380836020327,0.00020182125645804561,4.821959353449344e-05
3975,1485,0.137807505,0.01352627754671325,0.00018296018427071904,2.5213286508688035e-05
3974,1572,0.414066754,0.007101369839739779,5.0429453600765775e-05,2.0881160158462697e-05
3973,2850,0.553387075,0.0013430552102550234,1.803797297793165e-06,9.981981105186634e-07
3972,1802,0.5861462,0.0007559345534391701,5.714370490832776e-07,3.3494565485937663e-07
3971,733,0.76011181,2.2320051862518055e-09,4.981847151454957e-18,3.786760855435772e-18
2861,3970,0.811354898,0.01145303741701956,0.0001311720660756501,0.00010642709829125835
2128,3969,0.304422287,0.00501190699657539,2.5119211742321347e-05,7.64684788623472e-06
3968,704,0.710441711,0.02066803552254083,0.00042716769236100967,0.00030347774624487733
2971,3967,0.294497957,0.002047198060293515,4.1910198980695306e-06,1.234246797727825e-06
3966,333,0.042444397,0.0047489397107079775,2.255242837593917e-05,9.572242233024274e-07
3965,1519,0.098085567,1.8450200629869233e-09,3.4040990328242703e-18,3.338929837587202e-19
918,3964,0.485537797,0.0010573969491779161,1.1180883081307646e-06,5.428741339812686e-07
8,3963,0.023813477,0.02381875577491961,0.0005673331266652663,1.3510174363181407e-05
3962,1695,0.355699501,0.008319281876673749,6.921045094355228e-05,2.461812286460653e-05
1478,3961,0.612290256,0.0067601715683831,4.569991963397522e-05,2.798161549186611e-05
1107,3960,0.186366904,0.0419427018619638,0.0017591902394815814,0.0003278548384792009
532,3959,0.078259833,0.0032632029643874594,1.0648493586787103e-05,8.333493298035297e-07
3958,357,0.705834169,2.1269691372505977e-09,4.5239977108165515e-18,3.193192164772103e-18
3957,56,3.403161742,0.006866435413370072,4.7147935285982635e-05,0.00016045204957954793
3956,1561,0.182055508,0.00235713908880508,5.556104683972842e-06,1.0115194607418554e-06
658,3955,1.853805647,2.2225458453020574e-05,4.939710034469437e-10,9.157262356442006e-10
58,3954,0.132614382,0.027832994162375578,0.000774675564042833,0.00010273312117604173
3844,3953,0.216430967,3.881468634719099e-05,1.506579876230815e-09,3.2607053947537555e-10
3952,1887,0.556473821,0.007116308314041861,5.0641844020501315e-05,2.8180860444574367e-05
1462,3951,5.212058884,0.02268625726927346,0.0005146662688876629,0.002682470899051076
3950,2262,0.274625921,0.0054418661589902126,2.961390729236289e-05,8.132746564573775e-06
3949,118,0.862308458,0.004761683815674919,2.2673632760460458e-05,1.9551665302930938e-05
3948,3543,0.5688033,2.21088081720572e-09,4.887993987888231e-18,2.7803071106909864e-18
3243,3947,0.356992263,0.028245509851550017,0.0007978088267740091,0.0002848115785114284
3946,3512,0.717007058,2.1912369560785204e-09,4.80151939768426e-18,3.4427232972635226e-18
3480,3945,1.249213161,2.4633093422193246e-05,6.067892915465002e-10,7.58009168953754e-10
3944,420,0.160054732,3.327205338345144e-09,1.1070295363512425e-17,1.7718531575678237e-18
3943,3501,0.923543707,0.005488296560541355,3.0121399136450065e-05,2.7818428618503693e-05
3942,2370,0.415374524,4.3740975960394347e-05,1.9132729779677963e-09,7.947248525054358e-10
1751,3941,0.262649723,0.004417991573761675,1.951864954582916e-05,5.126567896546105e-06
2482,3940,1.419111781,0.017879980212952618,0.00031969369241557715,0.00045368108521833586
3939,417,0.018044378,7.448194160204798e-10,5.547559624810886e-19,1.001022628476258e-20
3938,1971,3.027917742,0.010053685109594543,0.00010107658428288304,0.0003060515828508999
3937,2266,0.070059196,2.234130815702932e-09,4.991340501673448e-18,3.4968930250947846e-19
690,3936,0.745820398,0.0010727410151488465,1.1507732855825776e-06,8.582701898609657e-07
864,3935,1.024770737,0.003564194883338269,1.2703485166414697e-05,1.3018159856455357e-05
1187,3934,0.189357885,2.8715210100538823e-05,8.245632911180869e-10,1.5613756085476021e-10
2905,3933,0.224845602,0.00010609575901164717,1.1256310080257513e-08,2.5309318162941687e-09
3932,95,0.036465462,0.018887304278850717,0.0003567302629218926,1.3008333846828283e-05
645,3931,0.093217355,0.002742941279324779,7.523726861823856e-06,7.013419178016703e-07
3930,539,0.970686892,0.0002618431941273045,6.856185831078927e-08,6.655209715344442e-08
3929,1808,0.101113743,6.695812496075994e-09,4.4833904982607434e-17,4.533323946097788e-18
3928,2064,0.177372472,0.0500702585139177,0.002507030787650548,0.0004446782481856848
3343,3927,0.125614305,0.03395579659111727,0.0011529961221373312,0.000144832806549976
3926,2283,0.041808282,2.144646476636483e-09,4.599508509749281e-18,1.922975488369977e-19
2691,3925,0.561082789,0.00042341801446044294,1.7928281496962386e-07,1.0059250184292751e-07
1553,3924,0.419157295,0.023741495863388782,0.0005636586258313067,0.0002362616249068676
212,3923,0.830162427,0.0063105240600639274,3.9822713912645715e-05,3.305932083144863e-05
3922,3280,0.312192132,2.0424419448951707e-09,4.171569098267167e-18,1.3023310505733446e-18
3921,2365,1.769984936,4.776742583694334e-09,2.281726971087882e-17,4.038622366890459e-17
3920,2670,1.93549504,2.026319513963078e-09,4.105970772667564e-18,7.947086064883038e-18
3919,719,1.178218134,0.00011206030792892857,1.255751261312629e-08,1.4795489078719121e-08
3918,3891,0.191146099,0.026553534775212415,0.000705090209058415,0.0001347752429046105
3096,3917,1.704076376,0.01939695637573552,0.0003762419166421868,0.0006411449618109118
3875,3916,0.302428343,0.01735914585728389,0.00030133994489445643,9.113374021414177e-05
977,3915,0.211577918,0.01801526910656484,0.00032454992098194954,6.866759656842541e-05
3914,2024,1.466229066,0.005797680519133661,3.361309940194196e-05,4.928450334147451e-05
3913,534,0.163836503,0.00641595732388837,4.116450838195681e-05,6.744249101013993e-06
3912,2328,0.334608902,2.2140612777259e-09,4.902067341525246e-18,1.6402753706778214e-18
3911,2414,0.356788975,0.0018517854414571017,3.4291093211924727e-06,1.2234683998712082e-06
3910,2010,0.596805988,0.015748500059758655,0.00024801525413221834,0.00014801698878144965
3909,2151,0.180311301,9.622641854360403e-05,9.259523625728861e-09,1.669596751595408e-09
3908,3837,0.475484284,2.1516561513496126e-09,4.6296241936406266e-18,2.2013135449022905e-18
3907,3506,1.630021541,0.003407686099778068,1.161232455462066e-05,1.8928339165114907e-05
3610,3906,0.406947248,0.013925870051381371,0.0001939298566879606,7.891922148419995e-05
3905,289,0.029624537,7.240527264112341e-10,5.242523506235414e-19,1.5530733158384075e-20
3904,6,0.499617744,0.006186088009641813,3.82676848630342e-05,1.9119214379372098e-05
3903,3097,0.143035209,2.2101358314441666e-09,4.884700393433398e-18,6.986841416771282e-19
3902,3173,0.630622357,0.0036893774088528203,1.3611505664953551e-05,8.58371978475186e-06
3901,967,0.322292096,0.05986669208744624,0.0035840208214930978,0.0011551015826666523
3900,2104,0.194803736,0.0020747110131978433,4.3044257882844216e-06,8.385182248925504e-07
631,3899,0.680118568,2.5111930248548796e-05,6.3060904080798e-10,4.288889178021769e-10
3898,3832,0.469211787,2.180778378354979e-09,4.755794335500573e-18,2.231474758764701e-18
3543,3897,1.972509651,0.0012855837282773309,1.6527255224114421e-06,3.2600170434105863e-06
785,3896,1.026491639,0.0017086660573021049,2.91953969537632e-06,2.9968830870323997e-06
3895,3375,0.031295503,2.0439273414774787e-09,4.177638977239194e-18,1.3074131314510614e-19
2920,3894,0.271170925,0.01027089163454948,0.00010549121496865848,2.8606150342424965e-05
3893,2770,0.363983491,2.0820624749473695e-09,4.334984149583966e-18,1.577862664195238e-18
3892,1547,0.059339384,2.234558831440063e-09,4.99325317116678e-18,2.9629656733308326e-19
3891,3054,0.584304337,0.026553539219513478,0.0007050904450822404,0.0004119874050388134
3890,1565,1.915799195,2.204319658270817e-09,4.859025155839171e-18,9.308916482041432e-18
3889,3024,0.51117794,2.023862671770189e-09,4.096020114184768e-18,2.0937951241675344e-18
2264,3888,2.115536571,0.005253421870374289,2.7598441348126888e-05,5.8385511974560976e-05
3887,347,0.286314657,2.121250384109493e-09,4.499703192084672e-18,1.2883309760435279e-18
3390,3886,0.775843252,0.03547278351137868,0.0012583183700451393,0.0009762578162671604
3885,2895,0.046114855,8.747092014979971e-05,7.651161871852637e-09,3.5283222030201297e-10
3045,3884,0.015096184,0.0021332196377923046,4.5506260230627314e-06,6.869708775934323e-08
2533,3883,0.248680783,0.01285867220196987,0.00016534545079771265,4.1118236169863154e-05
942,3882,0.755047428,6.260882938068039e-05,3.919865516419149e-09,2.9596843762781702e-09
3692,3881,1.813217918,0.0057602958683625315,3.3181008491074454e-05,6.016439913332634e-05
1513,3880,0.568394188,0.007605362085793573,5.784153245602636e-05,3.287679087301875e-05
1301,3879,0.484191143,0.06707517232804631,0.00449907874283711,0.002178414078941303
3878,918,0.668662885,1.0179862870045002e-09,1.0362960805292087e-18,6.92932726920853e-19
3877,1544,0.862225452,0.013841689395643229,0.00019159236532546221,0.0001651958137924958
3876,2294,1.336365167,0.0005040460264622299,2.54062396792363e-07,3.395201373178465e-07
3532,3875,0.810884393,0.01735914363349365,0.0003013398676882631,0.0002443517956970976
3874,1359,2.832233811,0.061970051942381456,0.003840287337741456,0.010876591641906526
3873,1607,0.167650762,0.02308367491043728,0.0005328560473707516,8.93337223780146e-05
3094,3872,0.760600912,0.008283219009412337,6.86117171578899e-05,5.2186134644177106e-05
3871,807,4.462508577,2.2210270930933252e-09,4.932961348254586e-18,2.201338232659558e-17
1972,3870,0.411932579,0.004333365710290925,1.877805837912517e-05,7.735294016725591e-06
3869,1048,0.344990526,4.185487369005695e-09,1.7518304516106218e-17,6.04364908963966e-18
3868,1675,0.027538799,1.1050193076001021e-09,1.2210676701690091e-18,3.3626737134182637e-20
3867,1184,0.221906759,1.0123912984352469e-09,1.024936141147405e-18,2.274402572639872e-19
3866,3670,0.187697155,4.087038333943999e-09,1.6703882343127736e-17,3.1352711932598096e-18
3865,3484,1.374849147,6.662498072556926e-09,4.438888056682475e-17,6.102801458358389e-17
3864,1177,1.899246276,4.067697801368861e-09,1.6546165403261062e-17,3.142524302422361e-17
3863,1163,0.103218431,2.172379411762806e-09,4.719232308650914e-18,4.87111754423455e-19
3862,960,0.037010586,4.420229076440278e-09,1.9538425088208068e-17,7.2312856203168235e-19
2393,3861,0.042012604,0.0012121867672701462,1.4693967587448475e-06,6.173318414403083e-08
3860,2154,0.032755497,1.1050695824144128e-09,1.2211787819775646e-18,4.000031792952978e-20
1025,3859,0.094505672,0.00044357291461157196,1.967569305770049e-07,1.8594645944837196e-08
3858,3060,0.600822843,2.211922109226822e-09,4.8925994172864326e-18,2.939585491554178e-18
3857,3566,0.299220521,2.2104226770594683e-09,4.8859684112587465e-18,1.4619820136063845e-18
2912,3856,0.90371297,0.03670417247288587,0.0013471962769193528,0.0012174787485877306
3855,2416,0.37355977,2.1645225803151937e-09,4.685158000694344e-18,1.750186545153039e-18
3834,3854,1.625025668,0.05559626078099184,0.0030909442128280516,0.005022863684201639
3853,3629,0.824285582,6.662268492129533e-09,4.438582146122192e-17,3.65865926757114e-17
3852,3561,0.24819606,2.213306842690131e-09,4.898727179898955e-18,1.2158447850658318e-18
3851,3006,0.416245559,0.06566659173609594,0.004312101270235104,0.0017948930036936208
2593,3850,0.249418091,0.018498578630263045,0.00034219741134002457,8.535022508157068e-05
3849,729,0.29250393,0.012861090779271426,0.00016540765603266047,4.83823894416414e-05
3848,1715,0.061286494,0.001255720770679202,1.576834653915169e-06,9.663866755616409e-08
3847,3411,0.07062025,0.009353940842276778,8.749620928081359e-05,6.1790041734633756e-06
1297,3846,1.088875892,0.02761741256800001,0.0007627214769511248,0.0008305090285627135
3845,3327,0.319319181,0.027384075643976987,0.0007498875988750537,0.00023945349391483867
3844,659,2.123330732,0.01968054737691903,0.00038732394505515454,0.000822416835775089
3843,3403,0.625013527,0.015910035128674102,0.00025312921779564393,0.0001582091852012066
3842,2311,0.188423799,0.010198860102412102,0.0001040167473885734,1.9599230702578328e-05
3841,2351,0.072585452,0.008819830499809268,7.77894100453658e-05,5.646379488956216e-06
3840,2346,0.243345186,0.00029738161274235153,8.843582359724193e-08,2.152043194233403e-08
